property_id,price,size_sqft,property_type,year_built,status,location_id,agent_id
9244,140.0,1200,Plot  Area,2004,Ready To Move,1133.0,79
9245,104.0,1234.6,Carpet  Area,2013,18-Dec,41.0,45
9246,40.0,492,Super built-up  Area,2002,21-Jun,117.0,26
9247,27.0,600,Built-up  Area,2020,Ready To Move,282.0,2
9248,89.0,1902,Super built-up  Area,2010,Ready To Move,56.0,16
9249,125.0,1200,Plot  Area,2006,18-May,110.0,63
9250,77.89,1639,Super built-up  Area,2022,18-Nov,576.0,95
9251,67.0,1214,Super built-up  Area,2001,Ready To Move,64.0,67
9252,15.0,565,Built-up  Area,2007,Ready To Move,1005.0,67
9253,378.0,2520,Plot  Area,2007,Ready To Move,195.0,85
9254,85.0,1386,Super built-up  Area,2001,18-Dec,201.0,36
9255,60.0,1535,Super built-up  Area,2002,Ready To Move,209.0,7
9256,175.0,1720,Super built-up  Area,2004,Ready To Move,8.0,20
9257,54.79,1370,Super built-up  Area,2007,Ready To Move,10.0,99
9258,90.0,1655,Built-up  Area,2019,18-Mar,209.0,64
9259,52.0,1200,Built-up  Area,2005,Ready To Move,245.0,82
9260,68.0,1610,Super built-up  Area,2013,Ready To Move,377.0,49
9261,130.0,2200,Plot  Area,2013,Ready To Move,80.0,60
9262,66.0,1200,Plot  Area,2022,Ready To Move,172.0,87
9263,80.0,1105,Super built-up  Area,2021,Ready To Move,103.0,32
9264,59.5,753,Plot  Area,2013,Ready To Move,258.0,7
9265,108.0,1655,Super built-up  Area,2005,Ready To Move,5.0,36
9266,250.0,1700,Built-up  Area,2019,Ready To Move,748.0,81
9267,30.0,770,Super built-up  Area,2009,Ready To Move,88.0,14
9268,69.0,1210,Super built-up  Area,2015,18-May,163.0,54
9269,37.15,965,Super built-up  Area,2012,Ready To Move,87.0,33
9270,41.0,700,Super built-up  Area,2012,20-Dec,29.0,39
9271,95.0,1740,Super built-up  Area,2006,Ready To Move,5.0,74
9272,37.84,1310,Built-up  Area,2019,18-Dec,0.0,60
9273,98.0,1763.25,Super built-up  Area,2012,17-Oct,34.0,69
9274,150.0,1900,Super built-up  Area,2019,Ready To Move,195.0,74
9275,150.0,1000,Plot  Area,2014,Ready To Move,280.0,61
9276,55.0,1450,Super built-up  Area,2006,Ready To Move,180.0,7
9277,148.0,1836,Super built-up  Area,2013,Ready To Move,112.0,66
9278,75.0,1160,Super built-up  Area,2021,Ready To Move,614.0,19
9279,43.0,1153,Super built-up  Area,2006,Ready To Move,54.0,5
9280,55.0,1285,Super built-up  Area,2019,Ready To Move,8.0,62
9281,400.0,2500,Super built-up  Area,2017,Ready To Move,1043.0,58
9282,47.0,1194,Super built-up  Area,2012,Ready To Move,53.0,23
9283,105.0,1257,Super built-up  Area,2003,Ready To Move,717.0,63
9284,56.72,1200,Plot  Area,2001,Ready To Move,5.0,51
9285,28.275,527 - 639,Carpet  Area,2022,19-Jun,87.0,99
9286,79.0,1240,Super built-up  Area,2007,Ready To Move,302.0,14
9287,52.0,1294,Super built-up  Area,2008,Ready To Move,416.0,5
9288,45.0,1095,Super built-up  Area,2014,Ready To Move,127.0,64
9289,46.0,1145,Super built-up  Area,2009,Ready To Move,36.0,72
9290,130.0,1826,Super built-up  Area,2011,Ready To Move,34.0,52
9291,60.0,1314,Super built-up  Area,2004,18-Jul,30.0,44
9292,120.0,1900,Super built-up  Area,2018,Ready To Move,136.0,43
9293,36.84,1040,Super built-up  Area,2008,18-May,1134.0,52
9294,85.0,1290,Super built-up  Area,2016,Ready To Move,171.0,8
9295,130.0,1200,Plot  Area,2019,Ready To Move,212.0,85
9296,47.0,1325,Super built-up  Area,2009,Ready To Move,459.0,38
9297,195.0,2600,Super built-up  Area,2013,19-Oct,27.0,65
9298,44.0,1129,Super built-up  Area,2005,Ready To Move,87.0,94
9299,42.295,645 - 936,Super built-up  Area,2018,20-Jan,163.0,67
9300,52.0,1075,Built-up  Area,2012,Ready To Move,27.0,73
9301,48.0,1108,Super built-up  Area,2015,Ready To Move,73.0,71
9302,25.5,810,Built-up  Area,2012,Ready To Move,412.0,22
9303,65.0,1155,Super built-up  Area,2018,Ready To Move,424.0,77
9304,260.0,3900,Super built-up  Area,2009,Ready To Move,7.0,49
9305,375.0,2367,Super built-up  Area,2003,Ready To Move,7.0,18
9306,98.0,1550,Super built-up  Area,2005,Ready To Move,34.0,35
9307,38.0,1100,Super built-up  Area,2011,Ready To Move,399.0,56
9308,54.2,1452,Super built-up  Area,2006,Ready To Move,29.0,48
9309,54.0,1141,Super built-up  Area,2018,Ready To Move,4.0,55
9310,56.0,1464,Super built-up  Area,2008,Ready To Move,1135.0,38
9311,67.49,1500,Super built-up  Area,2007,Ready To Move,428.0,90
9312,15.0,456,Super built-up  Area,2014,Ready To Move,217.0,93
9313,125.0,1200,Plot  Area,2018,Ready To Move,80.0,90
9314,245.0,3122,Super built-up  Area,2020,Ready To Move,191.0,45
9315,37.49,760,Built-up  Area,2005,Ready To Move,155.0,81
9316,480.0,2400,Plot  Area,2007,Ready To Move,136.0,94
9317,32.0,800,Built-up  Area,2020,Ready To Move,24.0,8
9318,71.22,1180,Super built-up  Area,2004,Ready To Move,425.0,30
9319,29.5,775,Carpet  Area,2000,Ready To Move,168.0,33
9320,49.5,1145,Super built-up  Area,2000,Ready To Move,34.0,68
9321,42.5,1060,Super built-up  Area,2017,Ready To Move,1136.0,29
9322,415.0,3900,Super built-up  Area,2021,Ready To Move,438.0,28
9323,75.0,1420,Super built-up  Area,2013,19-Sep,355.0,72
9324,190.0,2439,Super built-up  Area,2017,Ready To Move,41.0,38
9325,300.0,1200,Plot  Area,2002,Ready To Move,378.0,20
9326,49.43,1111,Super built-up  Area,2009,19-Dec,231.0,35
9327,125.0,984,Built-up  Area,2019,Ready To Move,334.0,14
9328,42.0,1200,Super built-up  Area,2010,Ready To Move,43.0,47
9329,47.39,1247,Super built-up  Area,2019,18-Oct,209.0,42
9330,77.47,1050,Super built-up  Area,2002,Ready To Move,10.0,21
9331,85.0,1550,Super built-up  Area,2003,Ready To Move,44.0,12
9332,80.0,1270,Super built-up  Area,2022,Ready To Move,10.0,79
9333,65.0,1012,Super built-up  Area,2000,18-Apr,163.0,95
9334,34.0,970,Super built-up  Area,2021,Ready To Move,24.0,0
9335,55.0,933,Super built-up  Area,2019,18-Feb,20.0,23
9336,76.13,1200,Plot  Area,2020,18-Aug,12.0,59
9337,69.0,1148,Super built-up  Area,2000,Ready To Move,141.0,84
9338,61.45,1463,Super built-up  Area,2012,Ready To Move,10.0,8
9339,110.0,1719,Super built-up  Area,2000,Ready To Move,592.0,44
9340,88.0,1350,Super built-up  Area,2007,19-Dec,5.0,81
9341,47.0,1250,Built-up  Area,2000,Ready To Move,168.0,4
9342,50.0,1700,Built-up  Area,2010,Ready To Move,129.0,27
9343,821.0,4320,Plot  Area,2003,Ready To Move,103.0,46
9344,75.0,1200,Built-up  Area,2016,Ready To Move,42.0,38
9345,44.0,1030,Built-up  Area,2021,Ready To Move,5.0,12
9346,70.0,1420,Super built-up  Area,2016,Ready To Move,1137.0,77
9347,1800.0,9600,Plot  Area,2017,Ready To Move,25.0,67
9348,126.0,1703,Super built-up  Area,2017,19-Jul,29.0,34
9349,80.0,1210,Super built-up  Area,2009,Ready To Move,167.0,65
9350,50.0,1210,Super built-up  Area,2001,Ready To Move,377.0,20
9351,264.0,3000,Plot  Area,2011,18-Aug,996.0,24
9352,51.0,1398,Super built-up  Area,2012,Ready To Move,821.0,94
9353,110.0,1335,Super built-up  Area,2020,Ready To Move,569.0,1
9354,52.32,1255,Super built-up  Area,2015,Ready To Move,210.0,0
9355,85.0,540,Plot  Area,2013,Ready To Move,13.0,47
9356,36.37,1213,Super built-up  Area,2012,18-Apr,399.0,76
9357,42.04,1240,Super built-up  Area,2001,Ready To Move,15.0,44
9358,78.0,1076,Super built-up  Area,2022,Ready To Move,26.0,8
9359,90.0,1320,Built-up  Area,2001,Ready To Move,255.0,10
9360,80.0,1216,Super built-up  Area,2009,19-Mar,5.0,44
9361,42.0,1100,Super built-up  Area,2004,Ready To Move,20.0,30
9362,77.3,1183,Super built-up  Area,2019,19-Mar,20.0,94
9363,38.77,656,Super built-up  Area,2005,20-Jan,163.0,70
9364,19.65,534,Super built-up  Area,2009,19-Dec,34.0,52
9365,45.0,1285,Super built-up  Area,2016,Ready To Move,691.0,92
9366,135.0,2087.01,Super built-up  Area,2000,Ready To Move,52.0,78
9367,59.0,1161,Built-up  Area,2007,18-Dec,131.0,12
9368,65.0,1306,Built-up  Area,2007,Ready To Move,179.0,11
9369,245.0,2249.81,Super built-up  Area,2016,22-May,171.0,99
9370,67.0,1504,Built-up  Area,2006,Ready To Move,730.0,31
9371,39.0,645,Super built-up  Area,2022,18-May,163.0,59
9372,68.0,1230,Plot  Area,2004,Ready To Move,687.0,99
9373,42.0,1100,Built-up  Area,2017,Ready To Move,27.0,27
9374,14.0,1000,Super built-up  Area,2018,Ready To Move,26.0,74
9375,62.0,1260,Super built-up  Area,2017,18-Jun,325.0,40
9376,102.0,1817,Built-up  Area,2000,Ready To Move,230.0,54
9377,785.0,3626,Super built-up  Area,2001,19-Jan,206.0,0
9378,124.0,1180,Super built-up  Area,2022,18-Apr,253.0,61
9379,55.0,1050,Built-up  Area,2013,Ready To Move,38.0,39
9380,225.0,2900,Plot  Area,2020,Ready To Move,5.0,72
9381,120.0,2110,Built-up  Area,2021,Ready To Move,64.0,69
9382,17.5,500,Built-up  Area,2009,Ready To Move,13.0,79
9383,75.0,1930,Super built-up  Area,2019,Ready To Move,33.0,5
9384,430.0,4560,Plot  Area,2000,Ready To Move,571.0,93
9385,64.0,1505,Super built-up  Area,2001,Ready To Move,216.0,13
9386,750.0,2400,Plot  Area,2002,Ready To Move,995.0,77
9387,27.0,890,Super built-up  Area,2019,Ready To Move,412.0,25
9388,36.0,1200,Plot  Area,2006,19-Jan,217.0,0
9389,25.4,849,Super built-up  Area,2000,18-Dec,619.0,72
9390,100.0,1555,Plot  Area,2007,Ready To Move,1.0,5
9391,85.0,600,Plot  Area,2012,Ready To Move,118.0,73
9392,30.0,1057,Carpet  Area,2004,Ready To Move,38.0,57
9393,122.0,1680,Super built-up  Area,2000,Ready To Move,10.0,82
9394,35.0,799,Built-up  Area,2019,Ready To Move,232.0,10
9395,75.0,1450,Built-up  Area,2006,Ready To Move,34.0,0
9396,100.0,1819,Super built-up  Area,2000,18-Dec,34.0,46
9397,56.74,1135,Super built-up  Area,2007,Ready To Move,29.0,69
9398,160.0,2020,Super built-up  Area,2007,Ready To Move,36.0,37
9399,170.0,2700,Super built-up  Area,2006,Ready To Move,1138.0,88
9400,72.6,1730,Super built-up  Area,2011,18-Jan,105.0,77
9401,125.0,1950,Built-up  Area,2015,Ready To Move,133.0,83
9402,34.46,1077,Super built-up  Area,2007,Ready To Move,1139.0,60
9403,115.0,1706,Super built-up  Area,2001,Ready To Move,233.0,32
9404,300.0,3000,Built-up  Area,2004,Ready To Move,339.0,54
9405,37.0,1093,Super built-up  Area,2008,Ready To Move,417.0,8
9406,142.0,2750,Super built-up  Area,2021,Ready To Move,230.0,26
9407,101.0,1340,Super built-up  Area,2018,18-Feb,5.0,93
9408,59.0,984,Super built-up  Area,2011,18-Nov,34.0,11
9409,68.0,1135,Super built-up  Area,2002,Ready To Move,177.0,1
9410,344.0,2400,Plot  Area,2003,18-Dec,209.0,22
9411,39.0,1155,Super built-up  Area,2014,Ready To Move,47.0,80
9412,35.0,700,Super built-up  Area,2012,Ready To Move,187.0,65
9413,42.0,1150,Super built-up  Area,2021,Ready To Move,155.0,83
9414,69.25,1385,Super built-up  Area,2021,Ready To Move,87.0,95
9415,175.0,2061,Super built-up  Area,2007,Ready To Move,82.0,82
9416,73.43,1335,Super built-up  Area,2003,Ready To Move,352.0,74
9417,60.0,1015,Super built-up  Area,2019,Ready To Move,21.0,42
9418,150.0,3000,Built-up  Area,2006,Ready To Move,267.0,23
9419,63.0,1108,Super built-up  Area,2022,Ready To Move,24.0,66
9420,105.0,1180,Super built-up  Area,2008,Ready To Move,434.0,3
9421,83.0,1445,Super built-up  Area,2020,18-Sep,54.0,49
9422,65.0,1500,Super built-up  Area,2009,Ready To Move,303.0,63
9423,48.0,1Grounds,Plot  Area,2015,Ready To Move,80.0,68
9424,46.5,1085,Super built-up  Area,2022,18-Jun,38.0,72
9425,52.08,1050,Super built-up  Area,2000,Ready To Move,358.0,69
9426,290.0,2760,Plot  Area,2020,Ready To Move,84.0,98
9427,49.0,1330,Built-up  Area,2004,Ready To Move,68.0,6
9428,45.82,845,Plot  Area,2013,18-May,25.0,42
9429,112.0,1762,Super built-up  Area,2000,18-Mar,84.0,30
9430,80.0,1303,Super built-up  Area,2003,Ready To Move,230.0,65
9431,125.0,1560,Super built-up  Area,2009,Ready To Move,498.0,16
9432,29.97,1110,Super built-up  Area,2000,19-Jan,72.0,28
9433,45.33,1290,Super built-up  Area,2014,18-May,881.0,98
9434,49.49,1160 - 1315,Super built-up  Area,2007,Ready To Move,209.0,74
9435,88.0,1780,Super built-up  Area,2002,18-Mar,170.0,57
9436,83.0,1636,Super built-up  Area,2013,Ready To Move,140.0,72
9437,170.0,2557,Built-up  Area,2011,18-May,210.0,29
9438,101.0,1332,Built-up  Area,2015,Ready To Move,554.0,42
9439,1500.0,7500,Super built-up  Area,2007,Ready To Move,360.0,64
9440,59.0,1012,Built-up  Area,2009,Ready To Move,363.0,22
9441,53.5,1192,Super built-up  Area,2014,Ready To Move,18.0,92
9442,32.54,795,Super built-up  Area,2021,Ready To Move,327.0,70
9443,48.0,1213,Super built-up  Area,2003,Ready To Move,2.0,53
9444,88.0,1489,Super built-up  Area,2020,Ready To Move,34.0,26
9445,62.0,1200,Super built-up  Area,2009,Ready To Move,12.0,65
9446,28.5,1140,Super built-up  Area,2005,18-Jul,0.0,97
9447,55.08,1200,Super built-up  Area,2017,18-Apr,44.0,82
9448,36.0,1200,Super built-up  Area,2005,18-Aug,412.0,26
9449,225.0,2640,Plot  Area,2013,Ready To Move,245.0,48
9450,94.0,1650,Super built-up  Area,2015,Ready To Move,209.0,69
9451,120.0,1245,Plot  Area,2010,Ready To Move,1140.0,15
9452,67.0,1224,Super built-up  Area,2019,Ready To Move,200.0,40
9453,52.76,1235,Super built-up  Area,2020,18-Aug,49.0,35
9454,45.6,1200,Super built-up  Area,2020,Ready To Move,234.0,23
9455,75.0,1342,Built-up  Area,2014,Ready To Move,26.0,59
9456,79.0,600,Plot  Area,2021,Ready To Move,170.0,57
9457,80.0,1800,Built-up  Area,2018,Ready To Move,172.0,75
9458,615.0,2280,Plot  Area,2017,Ready To Move,676.0,38
9459,415.0,2440,Plot  Area,2007,Ready To Move,7.0,88
9460,46.33,1130,Super built-up  Area,2017,Ready To Move,327.0,57
9461,72.0,1186,Built-up  Area,2021,Ready To Move,192.0,81
9462,64.0,1295,Super built-up  Area,2015,Ready To Move,210.0,30
9463,85.0,1535,Super built-up  Area,2005,Ready To Move,90.0,84
9464,65.0,905,Super built-up  Area,2016,Ready To Move,209.0,52
9465,75.97,1447,Super built-up  Area,2021,18-Jul,41.0,30
9466,40.0,1165,Super built-up  Area,2006,Ready To Move,87.0,3
9467,107.0,1328,Super built-up  Area,2019,19-Jul,29.0,76
9468,110.0,1485,Super built-up  Area,2016,Ready To Move,9.0,60
9469,59.0,1475,Super built-up  Area,2020,Ready To Move,2.0,73
9470,35.0,1175,Super built-up  Area,2018,Ready To Move,245.0,31
9471,100.0,1245,Super built-up  Area,2005,Ready To Move,191.0,44
9472,95.0,720,Plot  Area,2020,Ready To Move,366.0,87
9473,49.97,985,Super built-up  Area,2021,20-Nov,358.0,89
9474,800.0,4000,Plot  Area,2000,Ready To Move,136.0,82
9475,63.0,1395,Super built-up  Area,2021,Ready To Move,597.0,74
9476,42.65,706 - 716,Super built-up  Area,2003,21-Dec,231.0,10
9477,40.5,630,Super built-up  Area,2014,18-Apr,24.0,53
9478,88.0,2400,Super built-up  Area,2015,Ready To Move,122.0,84
9479,40.0,1170,Super built-up  Area,2012,Ready To Move,11.0,82
9480,181.0,2500,Super built-up  Area,2019,Ready To Move,8.0,2
9481,49.5,1100,Super built-up  Area,2009,Ready To Move,331.0,74
9482,318.0,3560,Super built-up  Area,2009,18-Mar,102.0,45
9483,55.0,900,Plot  Area,2011,Ready To Move,299.0,80
9484,33.51,1160,Built-up  Area,2019,18-Dec,92.0,73
9485,55.0,1180,Super built-up  Area,2021,18-Jan,47.0,11
9486,95.0,1441,Super built-up  Area,2019,21-Jan,302.0,84
9487,50.0,1115,Super built-up  Area,2013,Ready To Move,624.0,49
9488,145.0,1825,Super built-up  Area,2010,Ready To Move,71.0,71
9489,101.0,1489,Carpet  Area,2005,Ready To Move,745.0,36
9490,365.0,2800,Super built-up  Area,2014,Ready To Move,243.0,65
9491,62.71,1278,Super built-up  Area,2017,Ready To Move,252.0,52
9492,42.81,1223,Super built-up  Area,2000,Ready To Move,252.0,78
9493,50.92,1065,Super built-up  Area,2022,Ready To Move,87.0,49
9494,64.0,1190,Super built-up  Area,2009,Ready To Move,5.0,26
9495,63.0,1130,Super built-up  Area,2010,22-Jun,136.0,47
9496,87.8,1430,Super built-up  Area,2005,18-Apr,282.0,99
9497,90.0,1900,Built-up  Area,2004,Ready To Move,285.0,29
9498,34.22,1104,Super built-up  Area,2019,Ready To Move,34.0,91
9499,45.88,1240,Super built-up  Area,2013,Ready To Move,43.0,23
9500,62.0,1140,Built-up  Area,2007,Ready To Move,425.0,85
9501,47.0,1194,Super built-up  Area,2017,Ready To Move,53.0,43
9502,56.0,1464,Super built-up  Area,2018,Ready To Move,159.0,96
9503,425.0,3508,Super built-up  Area,2022,Ready To Move,12.0,43
9504,105.0,1700,Super built-up  Area,2011,Ready To Move,38.0,61
9505,189.0,2658,Super built-up  Area,2004,18-Dec,6.0,40
9506,90.0,1600,Super built-up  Area,2019,Ready To Move,803.0,44
9507,275.0,3400,Super built-up  Area,2001,Ready To Move,151.0,77
9508,75.0,1508,Super built-up  Area,2003,18-Apr,905.0,70
9509,41.0,645,Built-up  Area,2010,18-Jan,163.0,13
9510,60.0,1046,Super built-up  Area,2004,Ready To Move,87.0,40
9511,230.0,1200,Plot  Area,2001,Ready To Move,184.0,13
9512,300.0,1500,Built-up  Area,2013,Ready To Move,1141.0,39
9513,300.0,3000,Built-up  Area,2009,Ready To Move,868.0,60
9514,32.37,1079,Super built-up  Area,2016,18-May,105.0,22
9515,50.0,975,Super built-up  Area,2012,Ready To Move,374.0,31
9516,51.0,1050,Built-up  Area,2013,Ready To Move,59.0,39
9517,350.0,1200,Plot  Area,2002,Ready To Move,36.0,34
9518,165.0,1903,Super built-up  Area,2017,Ready To Move,1142.0,55
9519,232.0,2940Sq. Yards,Built-up  Area,2019,Ready To Move,529.0,23
9520,38.0,1200,Super built-up  Area,2010,Ready To Move,1143.0,86
9521,200.0,2996,Super built-up  Area,2022,Ready To Move,323.0,13
9522,200.0,3400,Built-up  Area,2003,Ready To Move,17.0,52
9523,312.0,2000,Plot  Area,2014,Ready To Move,5.0,9
9524,160.0,1453,Plot  Area,2014,Ready To Move,164.0,57
9525,43.0,1092,Super built-up  Area,2006,Ready To Move,333.0,39
9526,75.0,1400,Super built-up  Area,2019,Ready To Move,87.0,9
9527,85.0,1416,Super built-up  Area,2006,Ready To Move,48.0,3
9528,75.0,1602,Built-up  Area,2004,Ready To Move,300.0,63
9529,41.0,1100,Super built-up  Area,2019,Ready To Move,24.0,85
9530,110.0,1760,Super built-up  Area,2003,Ready To Move,4.0,11
9531,235.0,3800,Super built-up  Area,2016,Ready To Move,8.0,49
9532,36.28,1037,Super built-up  Area,2003,Ready To Move,303.0,27
9533,76.18,1384,Super built-up  Area,2010,Ready To Move,71.0,20
9534,30.0,551,Super built-up  Area,2009,22-Jan,86.0,51
9535,1250.0,2400,Plot  Area,2019,Ready To Move,312.0,21
9536,70.0,500,Plot  Area,2017,Ready To Move,10.0,10
9537,27.98,900,Super built-up  Area,2022,18-Apr,12.0,50
9538,74.0,1415,Plot  Area,2012,Ready To Move,94.0,69
9539,44.8,1400,Super built-up  Area,2011,18-Mar,1144.0,46
9540,52.0,1300,Plot  Area,2015,Ready To Move,1095.0,35
9541,460.0,2850,Built-up  Area,2017,Ready To Move,1145.0,7
9542,75.0,1030,Built-up  Area,2006,Ready To Move,343.0,85
9543,39.0,883,Built-up  Area,2004,Ready To Move,264.0,17
9544,16.0,550,Super built-up  Area,2019,Ready To Move,772.0,45
9545,55.0,1800,Super built-up  Area,2010,Ready To Move,326.0,1
9546,1950.0,10000,Plot  Area,2003,Ready To Move,600.0,85
9547,77.0,1210,Super built-up  Area,2021,Ready To Move,167.0,22
9548,90.0,2000,Plot  Area,2020,Ready To Move,95.0,0
9549,58.0,1100,Super built-up  Area,2009,21-Oct,29.0,29
9550,100.0,1780,Super built-up  Area,2018,Ready To Move,1002.0,63
9551,55.0,950,Plot  Area,2006,Ready To Move,1146.0,22
9552,60.0,1050,Built-up  Area,2000,Ready To Move,126.0,0
9553,38.36,1370,Super built-up  Area,2019,Ready To Move,223.0,10
9554,230.0,3951,Super built-up  Area,2007,Ready To Move,8.0,52
9555,112.0,2500,Super built-up  Area,2000,Ready To Move,21.0,99
9556,49.5,1050,Built-up  Area,2022,Ready To Move,591.0,74
9557,87.54,1843,Super built-up  Area,2004,Ready To Move,326.0,3
9558,175.0,1200,Plot  Area,2017,Ready To Move,534.0,19
9559,76.0,1186,Super built-up  Area,2022,Ready To Move,192.0,14
9560,45.0,560,Super built-up  Area,2007,18-Aug,53.0,66
9561,135.0,2357,Super built-up  Area,2004,Ready To Move,207.0,36
9562,160.0,1200,Plot  Area,2011,Ready To Move,103.0,71
9563,103.0,1823,Super built-up  Area,2016,20-Jan,26.0,69
9564,90.0,1310,Built-up  Area,2009,Ready To Move,1137.0,15
9565,60.0,1520,Super built-up  Area,2002,Ready To Move,47.0,77
9566,74.03,1610,Super built-up  Area,2022,18-Jul,41.0,83
9567,78.57,1500,Plot  Area,2018,18-Aug,5.0,90
9568,80.0,1400,Super built-up  Area,2001,Ready To Move,85.0,39
9569,120.0,1625,Super built-up  Area,2021,Ready To Move,285.0,73
9570,265.0,1500,Plot  Area,2015,Ready To Move,32.0,52
9571,24.0,900,Built-up  Area,2018,Ready To Move,404.0,92
9572,32.0,1100,Built-up  Area,2015,Ready To Move,161.0,91
9573,50.0,1000,Super built-up  Area,2000,Ready To Move,209.0,37
9574,197.0,2774,Super built-up  Area,2020,18-Dec,6.0,22
9575,54.67,994,Super built-up  Area,2003,Ready To Move,71.0,8
9576,75.0,1455,Super built-up  Area,2007,Ready To Move,168.0,40
9577,79.0,1200,Plot  Area,2002,Ready To Move,72.0,32
9578,75.0,1172,Built-up  Area,2010,Ready To Move,42.0,41
9579,102.0,1935,Super built-up  Area,2008,Ready To Move,210.0,33
9580,106.0,1856,Super built-up  Area,2011,Ready To Move,358.0,85
9581,249.0,2392,Super built-up  Area,2017,Ready To Move,6.0,89
9582,35.0,900,Super built-up  Area,2022,Ready To Move,2.0,21
9583,98.0,1757,Built-up  Area,2012,Ready To Move,15.0,18
9584,44.0,1027,Super built-up  Area,2013,Ready To Move,343.0,78
9585,85.0,1626,Super built-up  Area,2006,Ready To Move,5.0,78
9586,54.0,1200,Super built-up  Area,2005,Ready To Move,144.0,53
9587,81.55,1559,Super built-up  Area,2018,19-Dec,231.0,7
9588,50.0,1190,Super built-up  Area,2009,Ready To Move,246.0,79
9589,72.0,1200,Super built-up  Area,2012,Ready To Move,38.0,15
9590,74.0,1174,Super built-up  Area,2017,Ready To Move,201.0,78
9591,65.0,1140,Built-up  Area,2015,Ready To Move,29.0,3
9592,125.0,1603,Built-up  Area,2000,Ready To Move,452.0,62
9593,70.0,1278,Super built-up  Area,2007,Ready To Move,252.0,30
9594,285.0,2180,Super built-up  Area,2012,Ready To Move,973.0,63
9595,50.0,1085,Super built-up  Area,2010,Ready To Move,267.0,72
9596,61.36,1195,Super built-up  Area,2018,19-Jun,5.0,5
9597,30.0,450,Plot  Area,2019,Ready To Move,226.0,93
9598,1400.0,6500,Super built-up  Area,2003,19-Jan,7.0,39
9599,11.5,550,Super built-up  Area,2005,Ready To Move,111.0,2
9600,45.0,1165,Super built-up  Area,2020,Ready To Move,254.0,16
9601,301.0,3000,Super built-up  Area,2012,Ready To Move,681.0,43
9602,60.0,1452,Super built-up  Area,2021,Ready To Move,29.0,32
9603,52.0,702,Super built-up  Area,2021,18-Jan,34.0,79
9604,42.83,1020,Super built-up  Area,2022,Ready To Move,282.0,56
9605,65.0,1340,Super built-up  Area,2013,18-May,44.0,10
9606,54.8,1125,Super built-up  Area,2021,18-Apr,8.0,4
9607,40.53,1160,Super built-up  Area,2012,Ready To Move,289.0,89
9608,50.0,1050,Built-up  Area,2010,Ready To Move,245.0,67
9609,138.0,1960,Super built-up  Area,2003,19-Dec,180.0,2
9610,52.0,1200,Built-up  Area,2017,Ready To Move,35.0,98
9611,220.0,1200,Plot  Area,2011,Ready To Move,474.0,17
9612,262.0,3496,Super built-up  Area,2013,18-Dec,6.0,73
9613,32.0,975,Super built-up  Area,2012,Ready To Move,24.0,43
9614,125.0,1700,Super built-up  Area,2016,Ready To Move,343.0,17
9615,230.0,1800,Built-up  Area,2006,Ready To Move,91.0,72
9616,47.0,612,Plot  Area,2021,Ready To Move,1147.0,25
9617,69.0,1275,Built-up  Area,2010,Ready To Move,871.0,25
9618,40.0,650,Built-up  Area,2022,Ready To Move,71.0,51
9619,110.0,1495,Super built-up  Area,2011,Ready To Move,64.0,9
9620,48.0,1200,Super built-up  Area,2020,Ready To Move,27.0,89
9621,295.0,3750,Plot  Area,2014,Ready To Move,68.0,48
9622,94.86,1679,Super built-up  Area,2000,19-Mar,54.0,70
9623,75.0,1450,Super built-up  Area,2003,Ready To Move,58.0,32
9624,82.0,1210,Super built-up  Area,2008,18-Nov,163.0,93
9625,51.0,1300,Super built-up  Area,2016,18-May,1148.0,57
9626,49.61,1165,Super built-up  Area,2004,Ready To Move,474.0,10
9627,155.0,1623,Super built-up  Area,2001,Ready To Move,106.0,24
9628,35.8,1115,Super built-up  Area,2021,Ready To Move,417.0,87
9629,20.0,450,Super built-up  Area,2014,Ready To Move,572.0,46
9630,62.0,1170,Super built-up  Area,2002,18-Apr,30.0,3
9631,248.0,2065,Built-up  Area,2010,Ready To Move,38.0,90
9632,126.0,1700,Built-up  Area,2022,Ready To Move,8.0,2
9633,160.0,1080,Plot  Area,2006,Ready To Move,2.0,93
9634,55.0,1245,Super built-up  Area,2001,Ready To Move,182.0,65
9635,66.0,1017,Built-up  Area,2009,19-Dec,291.0,16
9636,80.0,650,Plot  Area,2003,Ready To Move,10.0,18
9637,75.0,1242,Super built-up  Area,2017,18-Mar,34.0,97
9638,104.0,1792,Super built-up  Area,2002,18-Mar,26.0,50
9639,55.0,1275,Super built-up  Area,2007,18-Aug,1149.0,19
9640,260.0,1200,Plot  Area,2004,Ready To Move,91.0,8
9641,408.0,2400,Plot  Area,2000,Ready To Move,278.0,68
9642,22.0,605,Super built-up  Area,2003,Ready To Move,24.0,99
9643,115.0,1200,Plot  Area,2006,Ready To Move,353.0,32
9644,79.0,1450,Super built-up  Area,2020,18-Dec,30.0,88
9645,96.0,1232,Plot  Area,2000,Ready To Move,529.0,71
9646,70.0,1800,Plot  Area,2000,Ready To Move,537.0,69
9647,52.3,900,Built-up  Area,2006,Ready To Move,389.0,30
9648,40.0,1200,Super built-up  Area,2012,Ready To Move,168.0,22
9649,204.0,2100,Super built-up  Area,2008,Ready To Move,84.0,12
9650,42.6,1065,Super built-up  Area,2000,18-Aug,2.0,67
9651,48.38,1075,Super built-up  Area,2016,Ready To Move,489.0,59
