valuation_id,valuation_amount,valuation_date,property_id
10084,1080.0,4-2-2001,10084
10085,3375.0,8-15-2022,10085
10086,1782.0,8-8-2017,10086
10087,3240.0,12-7-2014,10087
10088,3510.0,11-23-2018,10088
10089,2484.0,7-19-2024,10089
10090,2835.0,6-2-2010,10090
10091,1080.0,3-25-2019,10091
10092,8100.0,1-12-2003,10092
10093,1485.0,9-26-2006,10093
10094,6750.0,10-13-2001,10094
10095,1215.0,1-15-2022,10095
10096,4320.0,1-4-2020,10096
10097,1809.0,7-15-2006,10097
10098,1674.0,1-10-2003,10098
10099,2565.0,5-21-2020,10099
10100,1485.0,10-3-2013,10100
10101,7560.0,7-9-2012,10101
10102,1620.0,12-7-2001,10102
10103,795.6899999999999,4-28-2007,10103
10104,1755.0,8-13-2022,10104
10105,702.2700000000001,10-21-2017,10105
10106,1512.0,9-21-2025,10106
10107,891.0,12-14-2006,10107
10108,4320.0,12-9-2003,10108
10109,1890.0,2-25-2017,10109
10110,2457.0,9-17-2013,10110
10111,4590.0,10-22-2019,10111
10112,1485.0,9-2-2019,10112
10113,1485.0,6-4-2019,10113
10114,1641.6,8-9-2009,10114
10115,1188.0,7-24-2002,10115
10116,756.0,7-27-2004,10116
10117,661.5,12-29-2025,10117
10118,1254.15,10-29-2024,10118
10119,7425.0,4-2-2018,10119
10120,4590.0,5-11-2001,10120
10121,1242.0,5-15-2020,10121
10122,1642.68,6-3-2023,10122
10123,2700.0,3-16-2010,10123
10124,4212.0,5-20-2021,10124
10125,1944.0,12-25-2023,10125
10126,1512.0,9-19-2019,10126
10127,11745.0,2-29-2015,10127
10128,830.25,12-17-2021,10128
10129,1805.7599999999998,2-19-2021,10129
10130,1593.0,9-10-2015,10130
10131,1209.6,11-25-2018,10131
10132,1188.0,5-19-2018,10132
10133,2025.0,3-11-2006,10133
10134,1543.05,5-2-2010,10134
10135,1053.0,2-13-2024,10135
10136,1312.2,4-18-2022,10136
10137,540.0,1-2-2018,10137
10138,2079.0,8-28-2008,10138
10139,904.77,8-29-2021,10139
10140,10800.0,7-13-2011,10140
10141,3753.0,4-1-2010,10141
10142,2700.0,2-27-2008,10142
10143,1404.0,7-6-2008,10143
10144,3483.0,12-15-2001,10144
10145,864.0,4-28-2007,10145
10146,3348.0,5-5-2000,10146
10147,9720.0,7-8-2019,10147
10148,2085.75,4-18-2002,10148
10149,2268.0,6-28-2021,10149
10150,1512.0,4-7-2003,10150
10151,2619.0,11-12-2018,10151
10152,2295.0,1-15-2001,10152
10153,1336.5,12-1-2019,10153
10154,1744.7400000000002,11-29-2002,10154
10155,3564.0,12-20-2016,10155
10156,6534.0,4-14-2018,10156
10157,945.0,4-26-2022,10157
10158,9450.0,9-20-2019,10158
10159,1890.0,6-15-2003,10159
10160,3078.0,10-10-2006,10160
10161,4158.0,1-11-2011,10161
10162,3375.0,8-7-2013,10162
10163,9099.0,2-28-2004,10163
10164,8046.0,12-22-2017,10164
10165,2146.5,8-26-2014,10165
10166,2403.0,4-4-2018,10166
10167,1242.0,2-19-2014,10167
10168,1093.5,1-22-2014,10168
10169,1944.0,2-3-2005,10169
10170,2160.0,6-5-2004,10170
10171,769.5,7-26-2001,10171
10172,1878.3899999999999,11-1-2004,10172
10173,1755.0,5-10-2017,10173
10174,7425.0,3-11-2017,10174
10175,2025.0,9-4-2020,10175
10176,972.0,11-4-2002,10176
10177,2025.0,8-20-2018,10177
10178,11475.0,11-13-2008,10178
10179,1512.0,2-10-2011,10179
10180,3564.0,10-22-2013,10180
10181,1782.0,8-23-2023,10181
10182,1971.0,1-23-2017,10182
10183,1242.0,12-13-2024,10183
10184,3105.0,8-26-2025,10184
10185,1485.0,6-28-2000,10185
10186,2835.0,1-8-2009,10186
10187,1215.0,11-20-2018,10187
10188,2700.0,6-14-2019,10188
10189,3645.0,9-5-2024,10189
10190,951.75,10-27-2024,10190
10191,945.0,11-10-2008,10191
10192,1053.0,10-1-2022,10192
10193,2416.5,7-27-2004,10193
10194,2295.0,3-19-2000,10194
10195,4050.0,5-6-2023,10195
10196,880.2,9-1-2008,10196
10197,2565.0,9-3-2011,10197
10198,2619.0,8-8-2015,10198
10199,4455.0,12-5-2017,10199
10200,1242.0,4-5-2023,10200
10201,1390.5,2-21-2005,10201
10202,3105.0,12-21-2019,10202
10203,1863.0,11-28-2003,10203
10204,6480.0,1-17-2019,10204
10205,1566.0,8-3-2011,10205
10206,1634.85,5-22-2021,10206
10207,1026.0,8-19-2011,10207
10208,2052.0,2-26-2016,10208
10209,2469.96,8-25-2025,10209
10210,2295.0,3-1-2020,10210
10211,675.0,10-5-2020,10211
10212,3105.0,2-20-2024,10212
10213,1782.0,7-15-2017,10213
10214,1620.0,6-10-2020,10214
10215,1188.0,12-26-2025,10215
10216,2104.11,10-12-2021,10216
10217,2700.0,7-30-2010,10217
10218,1836.0,12-17-2014,10218
10219,2161.0800000000004,1-25-2007,10219
10220,1512.0,1-20-2025,10220
10221,2295.0,11-26-2010,10221
10222,2133.0,11-20-2019,10222
10223,12474.0,9-28-2009,10223
10224,2295.0,6-12-2012,10224
10225,729.0,10-28-2025,10225
10226,8100.0,7-23-2008,10226
10227,2646.0,8-30-2009,10227
10228,2683.53,7-22-2024,10228
10229,3645.0,3-17-2018,10229
10230,7290.0,4-1-2012,10230
10231,1730.1599999999999,3-11-2023,10231
10232,675.0,5-10-2018,10232
10233,3645.0,4-7-2013,10233
10234,1417.5,9-27-2015,10234
10235,1350.0,8-15-2004,10235
10236,1566.0,2-17-2019,10236
10237,12150.0,3-29-2002,10237
10238,1053.0,1-12-2001,10238
10239,4050.0,8-5-2014,10239
10240,999.0,3-4-2011,10240
10241,1593.0,10-15-2002,10241
10242,3645.0,2-7-2024,10242
10243,1215.0,10-1-2020,10243
10244,4050.0,12-6-2002,10244
10245,3726.0,11-3-2000,10245
10246,1836.0,6-21-2016,10246
10247,1242.0,1-10-2015,10247
10248,2295.0,9-21-2000,10248
10249,8775.0,3-8-2025,10249
10250,13527.0,6-6-2020,10250
10251,12420.0,5-25-2011,10251
10252,3510.0,1-17-2018,10252
10253,3024.0,9-22-2022,10253
10254,2430.0,7-10-2012,10254
10255,1944.0,2-1-2001,10255
10256,1377.0,4-1-2001,10256
10257,1632.9599999999998,1-22-2008,10257
10258,760.86,9-15-2006,10258
10259,4725.0,11-24-2023,10259
10260,1404.0,4-17-2020,10260
10261,1242.0,2-10-2018,10261
10262,974.7,12-24-2002,10262
10263,1620.0,6-5-2025,10263
10264,1593.0,8-7-2020,10264
10265,1566.0,6-4-2025,10265
10266,3186.0,1-9-2017,10266
10267,999.0,2-14-2022,10267
10268,2105.73,9-30-2021,10268
10269,6750.0,7-1-2019,10269
10270,2295.0,1-5-2025,10270
10271,1836.0,2-22-2010,10271
10272,1431.0,2-2-2004,10272
10273,537.3,2-2-2023,10273
10274,1890.0,8-9-2001,10274
10275,3105.0,8-29-2018,10275
10276,783.0,1-1-2025,10276
10277,1092.15,9-14-2008,10277
10278,1316.25,1-11-2017,10278
10279,830.5200000000001,10-30-2017,10279
10280,1890.0,2-3-2001,10280
10281,2430.0,5-27-2021,10281
10282,1350.0,8-4-2016,10282
10283,2970.0,12-6-2022,10283
10284,1269.0,9-21-2018,10284
10285,902.61,5-20-2002,10285
10286,1404.0,4-24-2004,10286
10287,2025.0,6-23-2004,10287
10288,945.0,3-5-2005,10288
10289,1188.0,9-28-2004,10289
10290,1917.0,2-14-2018,10290
10291,1444.5,5-19-2013,10291
10292,8775.0,2-6-2014,10292
10293,1674.0,4-8-2002,10293
10294,1085.67,4-14-2022,10294
10295,3240.0,12-8-2000,10295
10296,3240.0,11-23-2017,10296
10297,1566.0,10-4-2011,10297
10298,2187.0,6-20-2011,10298
10299,1215.0,7-8-2005,10299
10300,1501.2,3-30-2004,10300
10301,2565.0,1-6-2018,10301
10302,2295.0,9-14-2000,10302
10303,1080.0,8-19-2004,10303
10304,63180.0,8-17-2025,10304
10305,4320.0,2-8-2007,10305
10306,909.9000000000001,10-29-2022,10306
10307,2160.0,9-21-2012,10307
10308,1620.0,1-29-2019,10308
10309,4995.0,7-21-2000,10309
10310,3834.0,9-10-2025,10310
10311,2502.63,8-2-2023,10311
10312,3375.0,5-19-2007,10312
10313,6480.0,7-13-2011,10313
10314,2565.0,5-7-2016,10314
10315,2079.0,7-29-2019,10315
10316,6345.0,4-20-2019,10316
10317,3240.0,10-20-2024,10317
10318,2160.0,6-25-2021,10318
10319,839.7,3-14-2009,10319
10320,10800.0,1-13-2012,10320
10321,2106.0,5-25-2003,10321
10322,2592.0,8-15-2020,10322
10323,1755.0,1-6-2022,10323
10324,5940.0,4-4-2011,10324
10325,1313.82,9-10-2000,10325
10326,1566.0,5-21-2015,10326
10327,1755.0,7-12-2015,10327
10328,4995.0,9-7-2018,10328
10329,2187.0,4-6-2015,10329
10330,1916.7299999999998,1-3-2019,10330
10331,1228.77,9-22-2008,10331
10332,2025.0,3-11-2010,10332
10333,2403.0,11-11-2022,10333
10334,1506.06,3-19-2011,10334
10335,1593.0,8-20-2007,10335
10336,1890.0,9-18-2016,10336
10337,2916.0,3-27-2016,10337
10338,1620.0,8-22-2013,10338
10339,1026.0,12-29-2016,10339
10340,799.47,11-15-2016,10340
10341,1821.96,3-4-2009,10341
10342,938.7900000000001,8-8-2018,10342
10343,1215.0,5-12-2010,10343
10344,1755.0,5-21-2013,10344
10345,1404.0,6-7-2016,10345
10346,1620.0,4-5-2007,10346
10347,6210.0,10-21-2009,10347
10348,3294.0,11-7-2008,10348
10349,1890.0,3-19-2013,10349
10350,1890.0,2-12-2008,10350
10351,744.255,2-16-2024,10351
10352,1890.0,11-20-2012,10352
10353,1539.0,3-2-2011,10353
10354,1296.0,11-24-2013,10354
10355,4050.0,3-21-2003,10355
10356,2781.0,6-30-2008,10356
10357,1280.3400000000001,2-28-2007,10357
10358,2025.0,4-4-2011,10358
10359,1863.0,4-1-2023,10359
10360,6210.0,5-5-2022,10360
10361,4752.0,1-2-2012,10361
10362,8640.0,8-1-2001,10362
10363,1079.4599999999998,11-23-2015,10363
10364,2484.0,1-21-2005,10364
10365,2052.0,9-3-2021,10365
10366,6075.0,1-3-2010,10366
10367,3240.0,4-25-2004,10367
10368,1485.0,7-2-2012,10368
10369,1377.0,4-27-2014,10369
10370,4725.0,9-15-2019,10370
10371,685.8,8-1-2007,10371
10372,3105.0,6-22-2006,10372
10373,9990.0,11-22-2017,10373
10374,1944.0,5-4-2004,10374
10375,1080.0,12-3-2001,10375
10376,6480.0,10-15-2003,10376
10377,819.45,12-10-2023,10377
10378,1836.0,10-2-2014,10378
10379,2835.0,5-5-2009,10379
10380,4914.0,11-4-2015,10380
10381,861.3,10-17-2001,10381
10382,1809.0,10-17-2002,10382
10383,3915.0,12-11-2000,10383
10384,8775.0,12-25-2003,10384
10385,2943.0,4-20-2002,10385
10386,3645.0,2-13-2008,10386
10387,864.0,12-6-2021,10387
10388,1566.0,8-1-2017,10388
10389,2025.0,2-8-2020,10389
10390,1350.0,6-14-2009,10390
10391,701.7299999999999,9-14-2002,10391
10392,1134.0,2-18-2002,10392
10393,1298.7,12-3-2020,10393
10394,1674.0,9-9-2020,10394
10395,1701.0,3-12-2015,10395
10396,8910.0,7-15-2023,10396
10397,672.3,10-28-2011,10397
10398,813.51,4-7-2004,10398
10399,3105.0,10-22-2005,10399
10400,3024.0,9-19-2014,10400
10401,1215.0,11-3-2003,10401
10402,2160.0,3-29-2004,10402
10403,1755.0,11-30-2001,10403
10404,2517.75,8-1-2016,10404
10405,3915.0,2-13-2004,10405
10406,3726.0,10-14-2018,10406
10407,5130.0,1-4-2016,10407
10408,6102.0,12-21-2021,10408
10409,1215.0,7-12-2005,10409
10410,8100.0,7-6-2021,10410
10411,1885.68,7-28-2004,10411
10412,1863.0,7-28-2000,10412
10413,1755.0,12-3-2015,10413
10414,945.0,2-15-2013,10414
10415,904.77,1-8-2005,10415
10416,1672.65,1-8-2011,10416
10417,2295.0,8-11-2003,10417
10418,1107.0,11-22-2013,10418
10419,4914.0,7-26-2011,10419
10420,1566.0,6-8-2003,10420
10421,3915.0,8-16-2003,10421
10422,3645.0,6-13-2007,10422
10423,1755.0,11-23-2012,10423
10424,675.0,10-12-2024,10424
10425,1620.0,5-4-2017,10425
10426,1936.71,9-3-2012,10426
10427,1080.0,6-5-2000,10427
10428,745.2,1-1-2011,10428
10429,48600.0,4-18-2017,10429
10430,1530.9,3-23-2012,10430
10431,1755.0,11-2-2021,10431
10432,1051.65,2-27-2002,10432
10433,796.5,6-18-2001,10433
10434,1092.15,9-24-2022,10434
10435,3915.0,11-19-2011,10435
10436,445.5,7-20-2011,10436
10437,486.0,9-28-2007,10437
10438,3240.0,1-11-2007,10438
10439,1496.61,12-8-2017,10439
10440,1823.85,5-25-2013,10440
10441,5103.0,12-9-2014,10441
10442,1701.0,5-29-2001,10442
10443,3483.0,7-25-2024,10443
10444,1994.4900000000002,9-29-2002,10444
10445,1730.1599999999999,12-8-2005,10445
10446,1971.0,2-8-2023,10446
10447,1134.0,2-4-2025,10447
10448,1433.97,6-14-2003,10448
10449,1674.0,6-25-2007,10449
10450,1215.0,2-25-2003,10450
10451,2025.0,8-22-2002,10451
10452,2052.0,8-24-2001,10452
10453,724.95,4-5-2020,10453
10454,1296.0,6-20-2002,10454
10455,3618.0,7-6-2011,10455
10456,1485.0,12-16-2013,10456
10457,1755.0,3-25-2000,10457
10458,972.0,6-4-2018,10458
10459,891.0,4-1-2000,10459
10460,2295.0,6-13-2003,10460
10461,2025.0,7-16-2022,10461
10462,2025.0,8-28-2015,10462
10463,810.0,1-2-2013,10463
10464,3105.0,6-8-2015,10464
10465,945.0,9-23-2021,10465
10466,891.0,6-25-2009,10466
10467,4144.5,9-29-2006,10467
10468,3780.0,12-7-2025,10468
10469,1012.5,7-23-2003,10469
10470,2160.0,2-23-2011,10470
10471,1377.0,11-6-2000,10471
10472,2025.0,9-24-2010,10472
10473,2349.0,8-16-2019,10473
10474,698.76,8-25-2001,10474
10475,6210.0,9-15-2014,10475
10476,2430.0,7-12-2011,10476
10477,4185.0,1-16-2003,10477
10478,1080.0,10-29-2012,10478
10479,1242.0,4-4-2018,10479
10480,2487.5099999999998,12-4-2019,10480
10481,1819.2599999999998,6-7-2011,10481
10482,849.96,8-6-2023,10482
10483,6480.0,11-16-2015,10483
10484,1379.7,10-13-2020,10484
10485,40500.0,8-17-2000,10485
10486,3915.0,7-6-2024,10486
10487,1404.0,9-14-2010,10487
10488,5400.0,5-4-2014,10488
10489,7965.0,7-14-2002,10489
10490,1134.0,2-13-2001,10490
10491,1080.0,8-23-2003,10491
10492,9180.0,3-25-2019,10492
10493,1755.0,4-25-2025,10493
10494,1093.5,11-9-2020,10494
10495,1394.82,7-26-2010,10495
10496,3537.0,6-11-2014,10496
10497,1485.0,5-18-2008,10497
10498,1620.0,1-17-2012,10498
10499,1620.0,4-6-2023,10499
10500,974.7,1-17-2015,10500
10501,6480.0,10-1-2024,10501
10502,2160.0,4-6-2006,10502
10503,1020.5999999999999,1-20-2021,10503
10504,1350.0,7-19-2005,10504
10505,945.0,2-14-2010,10505
10506,1350.0,12-1-2019,10506
10507,3429.0,11-22-2018,10507
10508,540.0,9-6-2013,10508
10509,675.0,4-25-2012,10509
10510,6804.0,11-14-2011,10510
10511,1035.99,1-12-2004,10511
10512,6210.0,2-22-2014,10512
10513,1485.0,12-3-2017,10513
10514,4239.0,12-24-2011,10514
10515,10125.0,11-23-2020,10515
10516,1138.05,6-18-2016,10516
10517,1278.72,6-7-2024,10517
10518,2295.0,2-10-2016,10518
10519,888.3,5-19-2003,10519
10520,2308.5,7-15-2014,10520
10521,1944.0,2-10-2024,10521
10522,4860.0,3-18-2020,10522
10523,1863.0,12-28-2017,10523
10524,3375.0,8-5-2021,10524
10525,4050.0,9-23-2015,10525
10526,216.0,11-7-2015,10526
10527,378.0,2-21-2015,10527
10528,1836.0,11-5-2019,10528
10529,1213.92,7-11-2019,10529
10530,4860.0,9-25-2004,10530
10531,1377.0,10-27-2008,10531
10532,2484.0,7-2-2016,10532
10533,1755.0,12-18-2024,10533
10534,4725.0,5-27-2004,10534
10535,5697.0,12-5-2023,10535
10536,2403.0,8-20-2004,10536
10537,841.05,12-8-2017,10537
10538,3240.0,9-11-2021,10538
10539,1248.75,1-9-2002,10539
10540,3996.0,4-12-2003,10540
10541,908.8199999999999,1-13-2023,10541
10542,4050.0,11-21-2003,10542
10543,6750.0,1-16-2024,10543
10544,5400.0,1-1-2020,10544
10545,2430.0,12-30-2011,10545
10546,1755.0,6-21-2003,10546
10547,1485.0,1-28-2016,10547
10548,2160.0,2-6-2021,10548
10549,1890.0,11-13-2008,10549
10550,945.0,8-27-2019,10550
10551,3267.0,3-22-2019,10551
10552,3510.0,12-20-2021,10552
10553,5994.0,11-1-2022,10553
10554,6480.0,5-30-2022,10554
10555,1844.6399999999999,6-10-2002,10555
10556,1242.0,12-22-2012,10556
10557,1971.0,6-26-2004,10557
10558,1320.3,10-11-2020,10558
10559,783.0,11-3-2014,10559
10560,6615.0,4-12-2014,10560
10561,2430.0,12-11-2005,10561
10562,1239.57,8-28-2007,10562
10563,1354.5900000000001,10-20-2005,10563
10564,4347.0,5-20-2000,10564
10565,1620.0,3-29-2010,10565
10566,3510.0,1-18-2018,10566
10567,1199.3400000000001,5-14-2024,10567
10568,2322.0,12-21-2022,10568
10569,1685.475,12-2-2014,10569
10570,18900.0,5-29-2005,10570
10571,2339.55,2-30-2007,10571
10572,2308.5,12-26-2023,10572
10573,2349.0,2-21-2019,10573
10574,2295.0,1-28-2004,10574
10575,888.84,6-15-2016,10575
10576,729.0,5-3-2024,10576
10577,2241.0,8-20-2018,10577
10578,1053.0,11-15-2010,10578
10579,4023.0,10-2-2003,10579
10580,2700.0,12-19-2013,10580
10581,2160.0,1-5-2003,10581
10582,1080.0,1-30-2019,10582
10583,2430.0,8-23-2017,10583
10584,3510.0,10-28-2000,10584
10585,863.7299999999999,8-9-2011,10585
10586,1431.0,4-24-2012,10586
10587,1350.0,9-3-2009,10587
10588,1647.0,10-11-2002,10588
10589,5076.0,7-21-2003,10589
10590,4374.0,9-12-2009,10590
10591,4320.0,1-14-2009,10591
10592,4050.0,2-19-2016,10592
10593,9450.0,1-14-2008,10593
10594,7965.0,12-7-2013,10594
10595,1427.22,9-18-2017,10595
10596,9828.0,10-26-2018,10596
10597,1215.0,8-28-2024,10597
10598,4725.0,4-4-2005,10598
10599,1370.25,1-22-2021,10599
10600,3537.0,3-22-2024,10600
10601,1917.0,1-28-2004,10601
10602,5265.0,4-8-2024,10602
10603,1890.0,1-17-2015,10603
10604,945.0,7-22-2020,10604
10605,1275.75,6-28-2012,10605
10606,729.0,9-15-2014,10606
10607,2970.0,4-13-2003,10607
10608,994.95,6-30-2002,10608
10609,2970.0,6-10-2018,10609
10610,2565.0,7-7-2010,10610
10611,1431.0,10-5-2020,10611
10612,2484.0,4-21-2008,10612
10613,1458.0,11-10-2015,10613
10614,1055.1599999999999,6-12-2022,10614
10615,1620.0,3-1-2009,10615
10616,1390.5,2-11-2015,10616
10617,6885.0,12-30-2011,10617
10618,1242.0,11-3-2002,10618
10619,2160.0,2-23-2002,10619
10620,5737.5,4-8-2024,10620
10621,2565.0,3-22-2011,10621
10622,837.0,8-3-2018,10622
10623,1944.0,9-12-2009,10623
10624,25650.0,3-27-2023,10624
10625,4320.0,7-29-2025,10625
10626,2430.0,1-29-2017,10626
10627,1620.0,9-5-2020,10627
10628,1863.0,11-10-2000,10628
10629,979.5600000000001,12-12-2025,10629
10630,1867.8600000000001,7-1-2021,10630
10631,9315.0,3-26-2009,10631
10632,1485.0,4-15-2023,10632
10633,2025.0,5-22-2024,10633
10634,839.97,12-20-2000,10634
10635,913.6800000000001,12-29-2006,10635
10636,1620.0,6-25-2021,10636
10637,1485.0,8-2-2023,10637
10638,1215.0,4-30-2013,10638
10639,6345.0,7-17-2000,10639
10640,1485.0,1-15-2012,10640
10641,4050.0,10-27-2014,10641
10642,16065.0,11-11-2008,10642
10643,999.0,1-2-2023,10643
10644,1620.0,10-28-2021,10644
10645,2160.0,1-12-2006,10645
10646,999.0,7-3-2013,10646
10647,2430.0,2-3-2002,10647
10648,1539.0,3-21-2008,10648
10649,5400.0,5-21-2021,10649
10650,3024.0,5-28-2000,10650
10651,1215.0,6-27-2016,10651
10652,1887.3000000000002,3-23-2018,10652
10653,1323.0,5-9-2000,10653
10654,918.0,10-16-2021,10654
10655,1458.0,7-25-2006,10655
10656,1080.0,3-2-2006,10656
10657,1479.33,8-17-2005,10657
10658,2862.0,8-1-2005,10658
10659,1890.0,11-4-2001,10659
10660,1485.0,9-28-2015,10660
10661,9450.0,3-25-2017,10661
10662,2970.0,7-11-2022,10662
10663,918.0,6-19-2010,10663
10664,864.0,7-28-2016,10664
10665,9180.0,4-28-2003,10665
10666,1755.0,11-21-2022,10666
10667,3915.0,4-2-2007,10667
10668,999.27,4-2-2002,10668
10669,1026.0,8-6-2025,10669
10670,1350.0,12-25-2017,10670
10671,2808.0,5-21-2000,10671
10672,1242.0,4-5-2002,10672
10673,1782.0,10-4-2013,10673
10674,2578.5,9-28-2024,10674
10675,1539.0,4-20-2017,10675
10676,972.0,11-8-2018,10676
10677,1976.4,1-3-2022,10677
10678,1161.0,12-6-2009,10678
10679,3375.0,1-29-2020,10679
10680,1674.0,10-8-2025,10680
10681,9450.0,9-3-2009,10681
10682,726.57,12-4-2012,10682
10683,2125.98,10-16-2004,10683
10684,20250.0,6-3-2013,10684
10685,1080.0,9-15-2001,10685
10686,6075.0,8-29-2009,10686
10687,4320.0,7-4-2013,10687
10688,1188.0,8-25-2002,10688
10689,540.0,1-12-2025,10689
10690,5346.0,2-14-2022,10690
10691,3780.0,1-17-2001,10691
10692,1134.0,8-14-2020,10692
10693,1215.0,4-20-2004,10693
10694,1485.0,5-6-2007,10694
10695,4050.0,7-22-2025,10695
10696,864.0,12-15-2004,10696
10697,9693.0,11-23-2004,10697
10698,5481.0,4-7-2017,10698
10699,2484.0,8-3-2023,10699
10700,2700.0,12-15-2025,10700
10701,1701.0,2-26-2021,10701
10702,1107.0,1-15-2014,10702
10703,1350.0,3-3-2008,10703
10704,729.0,7-11-2025,10704
10705,2430.0,11-5-2012,10705
10706,874.53,10-16-2020,10706
10707,16200.0,10-1-2019,10707
10708,1566.0,12-16-2018,10708
10709,540.0,12-14-2004,10709
10710,1566.0,8-16-2005,10710
10711,4320.0,11-10-2010,10711
10712,4995.0,5-4-2009,10712
10713,2025.0,10-22-2024,10713
10714,2916.0,11-15-2025,10714
10715,3375.0,4-4-2003,10715
10716,1134.0,1-16-2012,10716
10717,2835.0,12-5-2015,10717
10718,6210.0,7-2-2011,10718
10719,1755.0,5-15-2005,10719
10720,2187.0,8-16-2006,10720
10721,1012.23,2-5-2016,10721
10722,2349.0,8-7-2011,10722
10723,2889.0,9-13-2019,10723
10724,5670.0,8-28-2025,10724
10725,5292.0,7-14-2009,10725
10726,2778.84,2-9-2020,10726
10727,1944.0,2-19-2012,10727
10728,3510.0,6-24-2010,10728
10729,1350.0,3-23-2002,10729
10730,2673.0,7-22-2013,10730
10731,4590.0,12-2-2022,10731
10732,2106.0,2-15-2018,10732
10733,4050.0,4-11-2024,10733
10734,1080.0,9-12-2018,10734
10735,1998.81,4-26-2021,10735
10736,6048.0,2-3-2020,10736
10737,4752.0,4-15-2000,10737
10738,916.6500000000001,9-27-2010,10738
10739,1539.0,4-18-2009,10739
10740,2619.0,11-13-2004,10740
10741,2295.0,3-5-2001,10741
10742,2295.0,8-2-2000,10742
10743,2970.0,10-28-2002,10743
10744,783.0,9-5-2012,10744
10745,1890.0,7-14-2000,10745
10746,1485.0,12-5-2021,10746
10747,1890.0,9-3-2007,10747
10748,1485.0,8-1-2022,10748
10749,26325.0,2-21-2019,10749
10750,1998.0,11-1-2019,10750
10751,1620.0,8-6-2019,10751
10752,1053.0,10-5-2002,10752
10753,1377.0,8-7-2014,10753
10754,6480.0,1-1-2004,10754
10755,1026.0,1-6-2016,10755
10756,8910.0,9-27-2015,10756
10757,1463.4,10-15-2022,10757
10758,4050.0,10-14-2016,10758
10759,4725.0,9-22-2020,10759
10760,12150.0,9-4-2015,10760
10761,1401.57,4-25-2000,10761
10762,3105.0,3-30-2005,10762
10763,6075.0,4-19-2016,10763
10764,1323.0,11-8-2003,10764
10765,11070.0,7-6-2004,10765
10766,2241.0,1-28-2006,10766
10767,2474.55,11-23-2013,10767
10768,2052.0,4-14-2024,10768
10769,2056.86,9-12-2014,10769
10770,4590.0,11-16-2004,10770
10771,935.55,8-27-2000,10771
10772,1215.0,5-15-2005,10772
10773,4077.0,7-16-2003,10773
10774,6075.0,9-2-2023,10774
10775,1242.0,11-14-2023,10775
10776,1215.0,9-17-2005,10776
10777,2889.0,7-20-2013,10777
10778,3510.0,5-20-2003,10778
10779,1701.0,3-5-2011,10779
10780,729.0,2-1-2015,10780
10781,1647.0,7-26-2022,10781
10782,4860.0,3-4-2003,10782
10783,3375.0,12-14-2011,10783
10784,1073.7900000000002,6-8-2009,10784
10785,1026.0,7-2-2019,10785
10786,4995.0,9-19-2008,10786
10787,972.0,11-13-2021,10787
10788,1971.0,12-18-2013,10788
10789,1077.3,10-24-2011,10789
10790,1512.0,6-26-2010,10790
10791,6480.0,7-13-2006,10791
10792,5508.0,6-7-2000,10792
10793,1485.0,6-13-2006,10793
10794,3591.0,4-26-2016,10794
10795,1458.0,3-15-2025,10795
10796,2160.0,9-2-2018,10796
10797,621.0,9-12-2018,10797
10798,1296.0,11-30-2025,10798
10799,1998.0,9-24-2010,10799
10800,3051.0,1-21-2006,10800
10801,1620.0,9-23-2017,10801
10802,2700.0,11-21-2009,10802
10803,1788.75,11-11-2022,10803
10804,1015.7399999999999,7-12-2022,10804
10805,1539.0,1-16-2024,10805
10806,2106.0,11-13-2007,10806
10807,1755.0,7-25-2023,10807
10808,1489.05,5-21-2005,10808
10809,4725.0,10-10-2012,10809
10810,3726.0,7-26-2024,10810
10811,1620.0,10-4-2018,10811
10812,2499.9300000000003,8-5-2011,10812
10813,4050.0,4-17-2004,10813
10814,2295.0,12-1-2020,10814
10815,8100.0,6-16-2004,10815
10816,1134.0,3-18-2000,10816
10817,1674.0,7-18-2008,10817
10818,1077.03,4-20-2000,10818
10819,1890.0,9-29-2016,10819
10820,945.0,12-12-2016,10820
10821,1701.0,6-12-2004,10821
10822,8100.0,7-17-2020,10822
10823,2295.0,8-14-2018,10823
10824,1836.0,9-11-2018,10824
10825,729.0,9-25-2002,10825
10826,2970.0,11-29-2023,10826
10827,1674.0,7-6-2015,10827
10828,1525.5,2-15-2011,10828
10829,3618.0,5-14-2022,10829
10830,756.0,4-24-2011,10830
10831,2646.0,1-26-2006,10831
10832,1039.5,11-21-2013,10832
10833,14472.0,2-4-2009,10833
10834,1593.0,5-27-2020,10834
10835,4374.0,8-20-2014,10835
10836,1622.7,2-9-2025,10836
10837,1249.83,5-10-2021,10837
10838,2835.0,11-15-2024,10838
10839,3375.0,10-9-2018,10839
10840,3132.0,10-3-2003,10840
10841,2835.0,10-27-2017,10841
10842,1425.33,1-26-2000,10842
10843,1431.0,10-10-2002,10843
10844,1485.0,3-12-2001,10844
10845,1674.0,3-7-2009,10845
10846,7020.0,10-27-2013,10846
10847,2889.0,7-3-2024,10847
10848,1755.0,9-25-2004,10848
10849,1215.0,5-7-2019,10849
10850,1053.0,12-26-2003,10850
10851,972.0,3-28-2020,10851
10852,23004.0,1-8-2017,10852
10853,5400.0,12-14-2023,10853
10854,1863.0,10-1-2022,10854
10855,2528.55,5-4-2005,10855
10856,1755.0,3-1-2015,10856
10857,1463.4,8-3-2021,10857
