transaction_id,sale_price,sale_date,payment_type,property_id
10272,53.0,3-26-2013,Loan,10272
10273,19.9,8-6-2004,Cash,10273
10274,70.0,4-28-2011,Loan,10274
10275,115.0,12-30-2018,Cash,10275
10276,29.0,1-9-2019,Cash,10276
10277,40.45,3-16-2016,Cash,10277
10278,48.75,3-11-2024,Loan,10278
10279,30.76,2-19-2013,Cash,10279
10280,70.0,7-6-2004,Loan,10280
10281,90.0,11-22-2022,Loan,10281
10282,50.0,9-24-2020,Loan,10282
10283,110.0,1-15-2022,Cash,10283
10284,47.0,3-13-2014,Loan,10284
10285,33.43,9-17-2025,Loan,10285
10286,52.0,12-15-2019,Loan,10286
10287,75.0,3-30-2002,Cash,10287
10288,35.0,11-12-2008,Cash,10288
10289,44.0,4-3-2019,Cash,10289
10290,71.0,9-26-2022,Cash,10290
10291,53.5,7-24-2013,Loan,10291
10292,325.0,6-21-2025,Loan,10292
10293,62.0,3-14-2016,Cash,10293
10294,40.21,11-18-2024,Cash,10294
10295,120.0,7-29-2025,Cash,10295
10296,120.0,3-9-2020,Loan,10296
10297,58.0,7-20-2002,Cash,10297
10298,81.0,10-20-2014,Cash,10298
10299,45.0,5-23-2003,Loan,10299
10300,55.6,6-17-2002,Loan,10300
10301,95.0,2-21-2025,Loan,10301
10302,85.0,12-20-2010,Cash,10302
10303,40.0,7-29-2003,Loan,10303
10304,2340.0,12-25-2023,Cash,10304
10305,160.0,10-8-2014,Cash,10305
10306,33.7,6-3-2010,Loan,10306
10307,80.0,9-6-2002,Loan,10307
10308,60.0,11-28-2012,Cash,10308
10309,185.0,9-8-2014,Cash,10309
10310,142.0,6-10-2003,Loan,10310
10311,92.69,3-10-2003,Loan,10311
10312,125.0,9-13-2020,Loan,10312
10313,240.0,8-2-2012,Loan,10313
10314,95.0,2-20-2001,Cash,10314
10315,77.0,6-19-2014,Loan,10315
10316,235.0,5-30-2010,Loan,10316
10317,120.0,12-29-2006,Loan,10317
10318,80.0,10-11-2023,Loan,10318
10319,31.1,9-12-2009,Cash,10319
10320,400.0,2-11-2006,Cash,10320
10321,78.0,1-13-2013,Cash,10321
10322,96.0,5-11-2021,Cash,10322
10323,65.0,4-10-2011,Cash,10323
10324,220.0,4-19-2003,Loan,10324
10325,48.66,12-22-2023,Loan,10325
10326,58.0,9-6-2012,Loan,10326
10327,65.0,9-26-2022,Cash,10327
10328,185.0,5-17-2002,Loan,10328
10329,81.0,8-4-2007,Loan,10329
10330,70.99,9-22-2003,Loan,10330
10331,45.51,7-24-2024,Loan,10331
10332,75.0,9-20-2022,Loan,10332
10333,89.0,4-6-2012,Loan,10333
10334,55.78,8-14-2022,Cash,10334
10335,59.0,9-9-2013,Cash,10335
10336,70.0,10-7-2004,Cash,10336
10337,108.0,7-18-2002,Loan,10337
10338,60.0,7-4-2012,Cash,10338
10339,38.0,1-17-2021,Cash,10339
10340,29.61,12-18-2004,Loan,10340
10341,67.48,3-26-2022,Loan,10341
10342,34.77,7-3-2003,Cash,10342
10343,45.0,9-3-2021,Cash,10343
10344,65.0,8-13-2009,Loan,10344
10345,52.0,9-26-2008,Loan,10345
10346,60.0,3-1-2002,Cash,10346
10347,230.0,4-8-2016,Loan,10347
10348,122.0,4-8-2021,Cash,10348
10349,70.0,9-20-2013,Loan,10349
10350,70.0,2-22-2002,Loan,10350
10351,27.565,6-27-2015,Loan,10351
10352,70.0,1-17-2017,Loan,10352
10353,57.0,11-15-2021,Loan,10353
10354,48.0,1-18-2007,Cash,10354
10355,150.0,11-2-2019,Loan,10355
10356,103.0,12-9-2012,Loan,10356
10357,47.42,4-1-2006,Cash,10357
10358,75.0,3-14-2001,Cash,10358
10359,69.0,12-3-2021,Loan,10359
10360,230.0,10-21-2021,Loan,10360
10361,176.0,5-5-2001,Cash,10361
10362,320.0,2-7-2004,Cash,10362
10363,39.98,2-11-2018,Cash,10363
10364,92.0,4-27-2012,Loan,10364
10365,76.0,12-11-2001,Loan,10365
10366,225.0,7-16-2007,Loan,10366
10367,120.0,8-10-2013,Loan,10367
10368,55.0,1-6-2024,Cash,10368
10369,51.0,2-29-2013,Cash,10369
10370,175.0,9-13-2005,Loan,10370
10371,25.4,1-24-2003,Loan,10371
10372,115.0,8-24-2007,Cash,10372
10373,370.0,12-29-2016,Cash,10373
10374,72.0,9-28-2015,Cash,10374
10375,40.0,6-25-2011,Cash,10375
10376,240.0,10-20-2010,Loan,10376
10377,30.35,2-9-2016,Loan,10377
10378,68.0,12-21-2007,Loan,10378
10379,105.0,4-30-2013,Cash,10379
10380,182.0,12-9-2025,Loan,10380
10381,31.9,5-15-2023,Loan,10381
10382,67.0,11-5-2007,Cash,10382
10383,145.0,8-29-2018,Loan,10383
10384,325.0,3-13-2016,Loan,10384
10385,109.0,8-22-2009,Cash,10385
10386,135.0,2-23-2002,Loan,10386
10387,32.0,4-25-2002,Loan,10387
10388,58.0,2-16-2002,Loan,10388
10389,75.0,10-9-2021,Cash,10389
10390,50.0,6-10-2025,Loan,10390
10391,25.99,7-16-2023,Cash,10391
10392,42.0,10-1-2023,Cash,10392
10393,48.1,2-21-2017,Cash,10393
10394,62.0,5-5-2021,Loan,10394
10395,63.0,6-3-2007,Cash,10395
10396,330.0,8-13-2018,Cash,10396
10397,24.9,4-9-2022,Loan,10397
10398,30.13,11-6-2024,Loan,10398
10399,115.0,2-2-2002,Loan,10399
10400,112.0,9-3-2005,Loan,10400
10401,45.0,1-3-2016,Loan,10401
10402,80.0,9-16-2010,Cash,10402
10403,65.0,5-18-2007,Cash,10403
10404,93.25,10-28-2019,Loan,10404
10405,145.0,10-18-2000,Cash,10405
10406,138.0,4-14-2015,Cash,10406
10407,190.0,6-30-2004,Cash,10407
10408,226.0,5-9-2023,Cash,10408
10409,45.0,4-29-2025,Cash,10409
10410,300.0,8-6-2001,Cash,10410
10411,69.84,6-22-2011,Cash,10411
10412,69.0,1-25-2025,Cash,10412
10413,65.0,7-26-2004,Cash,10413
10414,35.0,5-9-2004,Cash,10414
10415,33.51,12-13-2012,Loan,10415
10416,61.95,6-28-2001,Cash,10416
10417,85.0,12-20-2018,Cash,10417
10418,41.0,11-9-2002,Loan,10418
10419,182.0,3-7-2010,Cash,10419
10420,58.0,4-6-2001,Cash,10420
10421,145.0,2-13-2018,Cash,10421
10422,135.0,8-17-2000,Loan,10422
10423,65.0,1-30-2017,Cash,10423
10424,25.0,8-20-2006,Cash,10424
10425,60.0,12-7-2024,Cash,10425
10426,71.73,12-5-2008,Cash,10426
10427,40.0,2-5-2016,Loan,10427
10428,27.6,4-17-2002,Loan,10428
10429,1800.0,4-30-2001,Loan,10429
10430,56.7,10-23-2023,Cash,10430
10431,65.0,4-20-2000,Cash,10431
10432,38.95,9-23-2000,Cash,10432
10433,29.5,2-19-2016,Loan,10433
10434,40.45,3-5-2019,Loan,10434
10435,145.0,7-21-2018,Cash,10435
10436,16.5,11-2-2019,Loan,10436
10437,18.0,9-14-2011,Loan,10437
10438,120.0,5-16-2020,Loan,10438
10439,55.43,7-2-2007,Cash,10439
10440,67.55,8-20-2005,Loan,10440
10441,189.0,7-18-2000,Cash,10441
10442,63.0,6-11-2022,Loan,10442
10443,129.0,5-18-2000,Cash,10443
10444,73.87,4-18-2013,Cash,10444
10445,64.08,5-4-2009,Loan,10445
10446,73.0,4-27-2024,Cash,10446
10447,42.0,6-20-2018,Loan,10447
10448,53.11,5-9-2021,Loan,10448
10449,62.0,2-16-2005,Loan,10449
10450,45.0,10-12-2001,Cash,10450
10451,75.0,9-12-2002,Cash,10451
10452,76.0,9-25-2010,Loan,10452
10453,26.85,10-4-2025,Cash,10453
10454,48.0,7-19-2018,Loan,10454
10455,134.0,2-2-2023,Loan,10455
10456,55.0,10-27-2009,Loan,10456
10457,65.0,2-28-2000,Loan,10457
10458,36.0,9-26-2002,Cash,10458
10459,33.0,3-20-2007,Loan,10459
10460,85.0,6-23-2021,Loan,10460
10461,75.0,6-21-2019,Loan,10461
10462,75.0,10-10-2024,Loan,10462
10463,30.0,4-12-2021,Cash,10463
10464,115.0,1-16-2012,Loan,10464
10465,35.0,4-28-2001,Cash,10465
10466,33.0,9-8-2023,Loan,10466
10467,153.5,5-4-2023,Loan,10467
10468,140.0,6-12-2003,Loan,10468
10469,37.5,11-29-2010,Cash,10469
10470,80.0,4-20-2022,Cash,10470
10471,51.0,8-6-2014,Loan,10471
10472,75.0,1-25-2022,Loan,10472
10473,87.0,4-19-2007,Cash,10473
10474,25.88,12-27-2023,Loan,10474
10475,230.0,1-25-2023,Loan,10475
10476,90.0,8-12-2022,Loan,10476
10477,155.0,2-9-2002,Cash,10477
10478,40.0,9-5-2008,Cash,10478
10479,46.0,5-10-2015,Loan,10479
10480,92.13,12-29-2004,Loan,10480
10481,67.38,12-3-2005,Loan,10481
10482,31.48,10-4-2000,Loan,10482
10483,240.0,1-8-2004,Loan,10483
10484,51.1,2-7-2024,Cash,10484
10485,1500.0,8-22-2017,Cash,10485
10486,145.0,7-14-2009,Cash,10486
10487,52.0,6-7-2002,Loan,10487
10488,200.0,12-23-2004,Loan,10488
10489,295.0,12-13-2003,Loan,10489
10490,42.0,9-25-2021,Loan,10490
10491,40.0,5-1-2018,Loan,10491
10492,340.0,2-21-2018,Loan,10492
10493,65.0,11-23-2016,Cash,10493
10494,40.5,2-1-2006,Cash,10494
10495,51.66,7-8-2019,Cash,10495
10496,131.0,4-28-2025,Cash,10496
10497,55.0,11-16-2001,Loan,10497
10498,60.0,2-1-2002,Loan,10498
10499,60.0,1-1-2006,Loan,10499
10500,36.1,10-12-2024,Loan,10500
10501,240.0,4-16-2024,Cash,10501
10502,80.0,2-16-2020,Loan,10502
10503,37.8,4-23-2009,Loan,10503
10504,50.0,12-22-2009,Loan,10504
10505,35.0,9-20-2024,Cash,10505
10506,50.0,9-3-2018,Loan,10506
10507,127.0,11-30-2024,Loan,10507
10508,20.0,4-22-2016,Cash,10508
10509,25.0,11-8-2021,Cash,10509
10510,252.0,9-9-2025,Cash,10510
10511,38.37,6-26-2017,Loan,10511
10512,230.0,5-13-2019,Cash,10512
10513,55.0,7-9-2021,Loan,10513
10514,157.0,7-8-2014,Cash,10514
10515,375.0,10-17-2004,Loan,10515
10516,42.15,7-1-2024,Cash,10516
10517,47.36,5-19-2012,Cash,10517
10518,85.0,7-11-2013,Cash,10518
10519,32.9,5-6-2016,Cash,10519
10520,85.5,7-30-2012,Loan,10520
10521,72.0,9-10-2018,Loan,10521
10522,180.0,11-12-2006,Cash,10522
10523,69.0,6-28-2015,Cash,10523
10524,125.0,8-29-2025,Cash,10524
10525,150.0,9-6-2025,Loan,10525
10526,8.0,5-27-2013,Cash,10526
10527,14.0,9-10-2002,Loan,10527
10528,68.0,11-3-2019,Cash,10528
10529,44.96,3-27-2013,Cash,10529
10530,180.0,1-22-2006,Loan,10530
10531,51.0,3-26-2003,Cash,10531
10532,92.0,6-18-2014,Cash,10532
10533,65.0,5-25-2024,Cash,10533
10534,175.0,6-2-2013,Loan,10534
10535,211.0,1-21-2001,Loan,10535
10536,89.0,6-4-2013,Loan,10536
10537,31.15,10-11-2004,Loan,10537
10538,120.0,8-27-2010,Cash,10538
10539,46.25,1-27-2001,Loan,10539
10540,148.0,8-7-2022,Loan,10540
10541,33.66,10-28-2015,Cash,10541
10542,150.0,9-25-2005,Loan,10542
10543,250.0,1-1-2002,Loan,10543
10544,200.0,12-2-2002,Loan,10544
10545,90.0,4-3-2000,Loan,10545
10546,65.0,5-12-2011,Cash,10546
10547,55.0,8-26-2013,Loan,10547
10548,80.0,8-5-2011,Loan,10548
10549,70.0,10-15-2004,Cash,10549
10550,35.0,6-30-2014,Loan,10550
10551,121.0,5-2-2006,Cash,10551
10552,130.0,2-9-2005,Cash,10552
10553,222.0,1-20-2015,Cash,10553
10554,240.0,9-20-2000,Cash,10554
10555,68.32,12-27-2022,Cash,10555
10556,46.0,2-25-2011,Cash,10556
10557,73.0,11-23-2011,Cash,10557
10558,48.9,4-27-2014,Loan,10558
10559,29.0,1-21-2008,Loan,10559
10560,245.0,6-17-2009,Cash,10560
10561,90.0,11-12-2009,Loan,10561
10562,45.91,3-6-2013,Loan,10562
10563,50.17,11-20-2016,Loan,10563
10564,161.0,4-29-2015,Cash,10564
10565,60.0,2-24-2013,Cash,10565
10566,130.0,8-14-2021,Loan,10566
10567,44.42,9-18-2018,Cash,10567
10568,86.0,1-11-2002,Loan,10568
10569,62.425,3-24-2023,Loan,10569
10570,700.0,3-17-2015,Loan,10570
10571,86.65,6-12-2021,Loan,10571
10572,85.5,10-18-2000,Cash,10572
10573,87.0,12-20-2023,Cash,10573
10574,85.0,5-22-2000,Loan,10574
10575,32.92,8-5-2023,Cash,10575
10576,27.0,12-24-2015,Cash,10576
10577,83.0,2-25-2011,Cash,10577
10578,39.0,4-23-2001,Loan,10578
10579,149.0,7-13-2004,Cash,10579
10580,100.0,8-22-2022,Cash,10580
10581,80.0,10-10-2000,Loan,10581
10582,40.0,11-7-2021,Cash,10582
10583,90.0,8-26-2007,Loan,10583
10584,130.0,7-22-2021,Cash,10584
10585,31.99,4-30-2012,Loan,10585
10586,53.0,4-14-2000,Cash,10586
10587,50.0,10-25-2012,Loan,10587
10588,61.0,12-5-2017,Cash,10588
10589,188.0,3-18-2007,Cash,10589
10590,162.0,2-11-2016,Loan,10590
10591,160.0,11-28-2024,Loan,10591
10592,150.0,9-12-2014,Loan,10592
10593,350.0,5-15-2018,Loan,10593
10594,295.0,7-18-2012,Loan,10594
10595,52.86,12-15-2000,Cash,10595
10596,364.0,2-29-2017,Cash,10596
10597,45.0,10-5-2006,Loan,10597
10598,175.0,8-30-2017,Cash,10598
10599,50.75,11-7-2013,Loan,10599
10600,131.0,1-25-2018,Cash,10600
10601,71.0,7-24-2011,Loan,10601
10602,195.0,12-15-2012,Cash,10602
10603,70.0,1-5-2002,Loan,10603
10604,35.0,1-24-2001,Loan,10604
10605,47.25,8-9-2019,Cash,10605
10606,27.0,1-15-2016,Cash,10606
10607,110.0,3-5-2013,Cash,10607
10608,36.85,10-18-2025,Cash,10608
10609,110.0,4-6-2023,Cash,10609
10610,95.0,6-25-2015,Loan,10610
10611,53.0,1-25-2012,Loan,10611
10612,92.0,11-29-2017,Loan,10612
10613,54.0,11-10-2014,Loan,10613
10614,39.08,8-4-2008,Cash,10614
10615,60.0,5-27-2003,Loan,10615
10616,51.5,5-16-2025,Loan,10616
10617,255.0,5-2-2016,Cash,10617
10618,46.0,4-27-2020,Cash,10618
10619,80.0,3-30-2023,Loan,10619
10620,212.5,10-14-2007,Loan,10620
10621,95.0,8-20-2015,Loan,10621
10622,31.0,9-23-2021,Cash,10622
10623,72.0,7-20-2014,Cash,10623
10624,950.0,10-24-2005,Loan,10624
10625,160.0,5-4-2019,Cash,10625
10626,90.0,6-1-2004,Cash,10626
10627,60.0,3-7-2001,Loan,10627
10628,69.0,2-9-2019,Loan,10628
10629,36.28,3-20-2010,Cash,10629
10630,69.18,12-3-2018,Loan,10630
10631,345.0,2-6-2022,Cash,10631
10632,55.0,4-22-2024,Loan,10632
10633,75.0,1-2-2002,Cash,10633
10634,31.11,7-7-2013,Cash,10634
10635,33.84,9-24-2008,Cash,10635
10636,60.0,2-29-2020,Cash,10636
10637,55.0,9-29-2015,Loan,10637
10638,45.0,8-6-2023,Cash,10638
10639,235.0,11-19-2013,Cash,10639
10640,55.0,8-29-2007,Loan,10640
10641,150.0,6-27-2020,Cash,10641
10642,595.0,3-20-2008,Cash,10642
10643,37.0,3-9-2013,Loan,10643
10644,60.0,1-30-2020,Loan,10644
10645,80.0,8-14-2011,Cash,10645
10646,37.0,5-14-2021,Cash,10646
10647,90.0,3-19-2023,Loan,10647
10648,57.0,9-14-2017,Loan,10648
10649,200.0,11-6-2014,Loan,10649
10650,112.0,10-1-2002,Cash,10650
10651,45.0,5-10-2005,Loan,10651
10652,69.9,9-19-2006,Loan,10652
10653,49.0,10-9-2018,Loan,10653
10654,34.0,5-6-2024,Loan,10654
10655,54.0,11-14-2016,Loan,10655
10656,40.0,6-19-2002,Cash,10656
10657,54.79,9-29-2012,Cash,10657
10658,106.0,1-26-2011,Cash,10658
10659,70.0,5-10-2003,Loan,10659
10660,55.0,9-10-2010,Cash,10660
10661,350.0,9-20-2023,Loan,10661
10662,110.0,8-4-2017,Loan,10662
10663,34.0,1-30-2008,Loan,10663
10664,32.0,11-27-2010,Loan,10664
10665,340.0,12-13-2004,Cash,10665
10666,65.0,4-28-2000,Loan,10666
10667,145.0,7-20-2004,Cash,10667
10668,37.01,7-21-2020,Cash,10668
10669,38.0,9-13-2006,Cash,10669
10670,50.0,12-16-2003,Loan,10670
10671,104.0,4-30-2012,Loan,10671
10672,46.0,11-10-2018,Cash,10672
10673,66.0,10-9-2001,Loan,10673
10674,95.5,12-25-2020,Loan,10674
10675,57.0,4-26-2006,Cash,10675
10676,36.0,10-25-2011,Cash,10676
10677,73.2,10-29-2019,Loan,10677
10678,43.0,3-14-2016,Cash,10678
10679,125.0,1-19-2016,Loan,10679
10680,62.0,6-16-2016,Cash,10680
10681,350.0,2-21-2007,Loan,10681
10682,26.91,2-10-2018,Cash,10682
10683,78.74,12-25-2013,Cash,10683
10684,750.0,8-10-2024,Loan,10684
10685,40.0,2-23-2017,Loan,10685
10686,225.0,10-18-2023,Loan,10686
10687,160.0,6-27-2018,Loan,10687
10688,44.0,6-6-2025,Loan,10688
10689,20.0,2-2-2005,Loan,10689
10690,198.0,5-29-2021,Cash,10690
10691,140.0,10-5-2024,Loan,10691
10692,42.0,11-18-2016,Loan,10692
10693,45.0,3-24-2014,Loan,10693
10694,55.0,11-11-2021,Loan,10694
10695,150.0,7-20-2023,Cash,10695
10696,32.0,4-20-2005,Loan,10696
10697,359.0,12-5-2017,Cash,10697
10698,203.0,11-17-2013,Loan,10698
10699,92.0,7-22-2014,Loan,10699
10700,100.0,2-2-2007,Cash,10700
10701,63.0,2-16-2018,Loan,10701
10702,41.0,7-22-2017,Cash,10702
10703,50.0,5-6-2017,Loan,10703
10704,27.0,7-5-2022,Loan,10704
10705,90.0,2-17-2012,Loan,10705
10706,32.39,10-22-2005,Loan,10706
10707,600.0,8-28-2015,Cash,10707
10708,58.0,5-19-2008,Loan,10708
10709,20.0,1-8-2008,Loan,10709
10710,58.0,6-21-2000,Loan,10710
10711,160.0,10-4-2006,Loan,10711
10712,185.0,4-26-2016,Loan,10712
10713,75.0,9-3-2021,Cash,10713
10714,108.0,4-22-2008,Cash,10714
10715,125.0,2-27-2006,Loan,10715
10716,42.0,6-25-2002,Loan,10716
10717,105.0,1-22-2006,Cash,10717
10718,230.0,4-3-2007,Loan,10718
10719,65.0,1-13-2003,Loan,10719
10720,81.0,7-30-2016,Loan,10720
10721,37.49,1-13-2021,Cash,10721
10722,87.0,9-13-2017,Loan,10722
10723,107.0,4-16-2010,Cash,10723
10724,210.0,11-2-2004,Cash,10724
10725,196.0,9-19-2002,Cash,10725
10726,102.92,5-20-2020,Loan,10726
10727,72.0,9-15-2012,Loan,10727
10728,130.0,10-14-2023,Loan,10728
10729,50.0,6-12-2019,Cash,10729
10730,99.0,7-9-2022,Cash,10730
10731,170.0,2-1-2006,Cash,10731
10732,78.0,5-3-2000,Loan,10732
10733,150.0,10-5-2012,Loan,10733
10734,40.0,3-7-2018,Cash,10734
10735,74.03,12-3-2004,Cash,10735
10736,224.0,9-19-2017,Loan,10736
10737,176.0,5-19-2000,Cash,10737
10738,33.95,12-10-2025,Cash,10738
10739,57.0,10-6-2016,Loan,10739
10740,97.0,7-10-2012,Cash,10740
10741,85.0,10-28-2020,Loan,10741
10742,85.0,4-23-2020,Cash,10742
10743,110.0,12-7-2020,Loan,10743
10744,29.0,11-30-2002,Cash,10744
10745,70.0,9-25-2025,Loan,10745
10746,55.0,5-28-2000,Cash,10746
10747,70.0,5-16-2011,Loan,10747
10748,55.0,2-18-2019,Loan,10748
10749,975.0,8-29-2017,Cash,10749
10750,74.0,3-4-2024,Loan,10750
10751,60.0,2-2-2015,Cash,10751
10752,39.0,10-28-2005,Loan,10752
10753,51.0,12-3-2015,Loan,10753
10754,240.0,2-8-2018,Loan,10754
10755,38.0,8-12-2006,Cash,10755
10756,330.0,12-3-2007,Cash,10756
10757,54.2,12-24-2012,Cash,10757
10758,150.0,2-5-2024,Loan,10758
10759,175.0,1-29-2023,Loan,10759
10760,450.0,11-15-2015,Cash,10760
10761,51.91,3-26-2023,Loan,10761
10762,115.0,1-30-2009,Cash,10762
10763,225.0,3-17-2005,Loan,10763
10764,49.0,7-2-2019,Loan,10764
10765,410.0,12-5-2011,Cash,10765
10766,83.0,11-6-2012,Loan,10766
10767,91.65,4-10-2024,Loan,10767
10768,76.0,4-29-2000,Loan,10768
10769,76.18,4-11-2014,Cash,10769
10770,170.0,8-30-2013,Cash,10770
10771,34.65,8-14-2007,Cash,10771
10772,45.0,7-12-2021,Loan,10772
10773,151.0,1-15-2008,Loan,10773
10774,225.0,7-16-2006,Cash,10774
10775,46.0,10-20-2000,Cash,10775
10776,45.0,1-18-2021,Loan,10776
10777,107.0,5-6-2020,Loan,10777
10778,130.0,2-22-2016,Loan,10778
10779,63.0,11-14-2011,Cash,10779
10780,27.0,12-4-2014,Cash,10780
10781,61.0,8-18-2020,Cash,10781
10782,180.0,7-14-2002,Loan,10782
10783,125.0,5-7-2024,Loan,10783
10784,39.77,2-25-2014,Loan,10784
10785,38.0,3-16-2003,Loan,10785
10786,185.0,6-27-2022,Cash,10786
10787,36.0,10-6-2019,Loan,10787
10788,73.0,1-4-2001,Cash,10788
10789,39.9,11-30-2015,Cash,10789
10790,56.0,5-30-2004,Cash,10790
10791,240.0,4-7-2019,Loan,10791
10792,204.0,3-14-2025,Loan,10792
10793,55.0,5-4-2025,Loan,10793
10794,133.0,4-1-2023,Loan,10794
10795,54.0,5-3-2019,Loan,10795
10796,80.0,1-7-2012,Loan,10796
10797,23.0,8-30-2007,Cash,10797
10798,48.0,10-19-2004,Loan,10798
10799,74.0,3-25-2007,Loan,10799
10800,113.0,12-10-2023,Loan,10800
10801,60.0,6-1-2013,Cash,10801
10802,100.0,12-5-2021,Cash,10802
10803,66.25,5-22-2025,Cash,10803
10804,37.62,3-11-2001,Cash,10804
10805,57.0,1-12-2023,Cash,10805
10806,78.0,2-11-2020,Loan,10806
10807,65.0,7-29-2010,Loan,10807
10808,55.15,2-24-2000,Cash,10808
10809,175.0,6-20-2015,Loan,10809
10810,138.0,2-29-2008,Cash,10810
10811,60.0,7-26-2003,Cash,10811
10812,92.59,9-24-2019,Cash,10812
10813,150.0,8-4-2007,Loan,10813
10814,85.0,2-2-2012,Cash,10814
10815,300.0,7-30-2006,Cash,10815
10816,42.0,9-29-2007,Loan,10816
10817,62.0,11-19-2011,Loan,10817
10818,39.89,3-29-2008,Cash,10818
10819,70.0,1-15-2020,Cash,10819
10820,35.0,1-18-2020,Loan,10820
10821,63.0,10-23-2013,Loan,10821
10822,300.0,2-27-2016,Cash,10822
10823,85.0,10-20-2001,Loan,10823
10824,68.0,7-11-2015,Cash,10824
10825,27.0,2-3-2018,Loan,10825
10826,110.0,12-8-2009,Cash,10826
10827,62.0,2-15-2008,Cash,10827
10828,56.5,8-28-2014,Cash,10828
10829,134.0,4-1-2017,Cash,10829
10830,28.0,8-25-2020,Loan,10830
10831,98.0,4-14-2023,Cash,10831
10832,38.5,3-21-2025,Cash,10832
10833,536.0,9-9-2013,Loan,10833
10834,59.0,9-22-2013,Cash,10834
10835,162.0,7-10-2005,Cash,10835
10836,60.1,1-30-2000,Cash,10836
10837,46.29,10-27-2016,Cash,10837
10838,105.0,9-21-2024,Loan,10838
10839,125.0,6-14-2001,Loan,10839
10840,116.0,10-29-2021,Loan,10840
10841,105.0,1-14-2013,Cash,10841
10842,52.79,6-30-2000,Loan,10842
10843,53.0,5-19-2021,Cash,10843
10844,55.0,1-23-2013,Cash,10844
10845,62.0,2-27-2009,Cash,10845
10846,260.0,10-12-2023,Loan,10846
10847,107.0,7-22-2024,Cash,10847
10848,65.0,8-9-2012,Loan,10848
10849,45.0,10-17-2001,Loan,10849
10850,39.0,6-10-2006,Cash,10850
10851,36.0,4-14-2017,Cash,10851
10852,852.0,10-17-2016,Loan,10852
10853,200.0,5-24-2025,Loan,10853
10854,69.0,3-8-2022,Loan,10854
10855,93.65,4-16-2023,Cash,10855
10856,65.0,7-30-2004,Loan,10856
10857,54.2,4-1-2018,Loan,10857
10858,65.0,3-20-2017,Loan,10858
10859,125.0,4-5-2015,Loan,10859
10860,90.0,3-26-2024,Cash,10860
10861,99.14,1-11-2020,Cash,10861
10862,30.0,1-2-2005,Loan,10862
10863,87.0,5-17-2004,Loan,10863
10864,85.05,4-28-2018,Cash,10864
10865,39.5,5-16-2018,Cash,10865
10866,57.0,7-11-2002,Cash,10866
10867,75.0,5-5-2017,Loan,10867
10868,51.0,11-10-2008,Loan,10868
10869,70.0,2-11-2010,Loan,10869
10870,56.725,10-8-2003,Loan,10870
10871,265.0,2-2-2012,Cash,10871
10872,30.27,11-26-2001,Cash,10872
10873,62.63,8-15-2013,Cash,10873
10874,36.85,2-20-2000,Cash,10874
10875,115.0,11-1-2017,Loan,10875
10876,29.6,4-28-2007,Cash,10876
10877,65.0,1-24-2009,Loan,10877
10878,120.0,5-30-2008,Cash,10878
10879,65.0,4-27-2010,Cash,10879
10880,39.0,6-23-2025,Loan,10880
10881,218.0,11-11-2000,Loan,10881
10882,85.0,10-6-2016,Cash,10882
10883,150.0,6-14-2019,Cash,10883
10884,35.0,5-11-2024,Cash,10884
10885,375.0,5-11-2021,Loan,10885
10886,240.0,9-11-2015,Loan,10886
10887,155.0,8-3-2016,Cash,10887
10888,34.0,7-13-2005,Cash,10888
10889,69.0,5-30-2024,Loan,10889
10890,42.6,11-9-2001,Loan,10890
10891,39.29,2-23-2008,Loan,10891
10892,12.0,11-28-2022,Cash,10892
10893,50.0,1-20-2002,Cash,10893
10894,119.0,10-28-2014,Loan,10894
10895,34.355,2-11-2005,Cash,10895
10896,250.0,5-9-2021,Cash,10896
10897,125.0,7-30-2018,Cash,10897
10898,70.0,6-15-2022,Cash,10898
10899,60.0,7-14-2013,Loan,10899
10900,118.0,6-10-2000,Loan,10900
10901,36.25,2-23-2017,Loan,10901
10902,47.8,7-16-2008,Cash,10902
10903,36.0,4-10-2009,Cash,10903
10904,80.0,9-13-2011,Loan,10904
10905,57.0,12-29-2020,Loan,10905
10906,73.0,2-8-2002,Cash,10906
10907,36.38,8-19-2017,Loan,10907
10908,253.0,8-14-2001,Cash,10908
10909,56.0,11-28-2014,Cash,10909
10910,510.0,3-13-2017,Loan,10910
10911,48.0,12-4-2000,Cash,10911
10912,210.0,9-21-2021,Cash,10912
10913,270.0,5-10-2003,Loan,10913
10914,92.0,1-27-2009,Cash,10914
10915,61.8,8-1-2010,Loan,10915
10916,192.0,10-1-2008,Loan,10916
10917,84.52,5-22-2000,Loan,10917
10918,120.0,12-12-2004,Cash,10918
10919,70.0,7-15-2015,Loan,10919
10920,64.8,3-4-2015,Cash,10920
10921,85.0,7-19-2017,Loan,10921
10922,35.25,1-19-2014,Loan,10922
10923,20.0,3-6-2018,Cash,10923
10924,122.0,10-20-2001,Cash,10924
10925,40.65,2-6-2007,Loan,10925
10926,215.0,6-6-2010,Cash,10926
10927,53.67,4-22-2019,Cash,10927
10928,82.0,12-23-2017,Loan,10928
10929,75.0,8-29-2022,Loan,10929
10930,52.0,8-10-2001,Loan,10930
10931,56.0,12-2-2024,Loan,10931
10932,55.0,4-2-2021,Loan,10932
10933,325.0,2-16-2012,Cash,10933
10934,225.0,5-28-2014,Loan,10934
10935,135.0,11-24-2010,Cash,10935
10936,95.0,12-21-2009,Loan,10936
