feature_id,property_id,feature_name,feature_value
35986,11996,bath,2.0
35987,11996,balcony,2.0
35988,11996,society,
35989,11997,bath,2.0
35990,11997,balcony,2.0
35991,11997,society,Shont F
35992,11998,bath,2.0
35993,11998,balcony,2.0
35994,11998,society,
35995,11999,bath,2.0
35996,11999,balcony,1.0
35997,11999,society,
35998,12000,bath,2.0
35999,12000,balcony,2.0
36000,12000,society,Rarthne
36001,12001,bath,2.0
36002,12001,balcony,1.0
36003,12001,society,Orens G
36004,12002,bath,2.0
36005,12002,balcony,2.0
36006,12002,society,
36007,12003,bath,2.0
36008,12003,balcony,3.0
36009,12003,society,Savar S
36010,12004,bath,2.0
36011,12004,balcony,2.0
36012,12004,society,
36013,12005,bath,3.0
36014,12005,balcony,2.0
36015,12005,society,
36016,12006,bath,2.0
36017,12006,balcony,2.0
36018,12006,society,
36019,12007,bath,3.0
36020,12007,balcony,2.0
36021,12007,society,PrianM 
36022,12008,bath,2.0
36023,12008,balcony,1.0
36024,12008,society,DSgmax 
36025,12009,bath,3.0
36026,12009,balcony,1.0
36027,12009,society,DSity S
36028,12010,bath,2.0
36029,12010,balcony,1.0
36030,12010,society,Hirio L
36031,12011,bath,1.0
36032,12011,balcony,1.0
36033,12011,society,
36034,12012,bath,8.0
36035,12012,balcony,
36036,12012,society,
36037,12013,bath,4.0
36038,12013,balcony,2.0
36039,12013,society,
36040,12014,bath,3.0
36041,12014,balcony,2.0
36042,12014,society,Mauner 
36043,12015,bath,2.0
36044,12015,balcony,2.0
36045,12015,society,DSeak S
36046,12016,bath,2.0
36047,12016,balcony,1.0
36048,12016,society,N iewak
36049,12017,bath,3.0
36050,12017,balcony,2.0
36051,12017,society,
36052,12018,bath,2.0
36053,12018,balcony,2.0
36054,12018,society,
36055,12019,bath,2.0
36056,12019,balcony,1.0
36057,12019,society,ShshaSa
36058,12020,bath,2.0
36059,12020,balcony,3.0
36060,12020,society,Goeesem
36061,12021,bath,4.0
36062,12021,balcony,0.0
36063,12021,society,
36064,12022,bath,3.0
36065,12022,balcony,1.0
36066,12022,society,Asncy P
36067,12023,bath,3.0
36068,12023,balcony,
36069,12023,society,GoncyRe
36070,12024,bath,3.0
36071,12024,balcony,
36072,12024,society,Chllsev
36073,12025,bath,2.0
36074,12025,balcony,1.0
36075,12025,society,Prncyrn
36076,12026,bath,2.0
36077,12026,balcony,2.0
36078,12026,society,
36079,12027,bath,4.0
36080,12027,balcony,2.0
36081,12027,society,
36082,12028,bath,2.0
36083,12028,balcony,1.0
36084,12028,society,Pronyt 
36085,12029,bath,2.0
36086,12029,balcony,3.0
36087,12029,society,ItAnuna
36088,12030,bath,3.0
36089,12030,balcony,1.0
36090,12030,society,Salisal
36091,12031,bath,2.0
36092,12031,balcony,2.0
36093,12031,society,ViistLa
36094,12032,bath,4.0
36095,12032,balcony,1.0
36096,12032,society,
36097,12033,bath,4.0
36098,12033,balcony,2.0
36099,12033,society,
36100,12034,bath,2.0
36101,12034,balcony,1.0
36102,12034,society,Koagati
36103,12035,bath,2.0
36104,12035,balcony,1.0
36105,12035,society,Tavenew
36106,12036,bath,3.0
36107,12036,balcony,2.0
36108,12036,society,Leton A
36109,12037,bath,2.0
36110,12037,balcony,1.0
36111,12037,society,AsastDe
36112,12038,bath,1.0
36113,12038,balcony,1.0
36114,12038,society,Itelaa 
36115,12039,bath,3.0
36116,12039,balcony,3.0
36117,12039,society,VDdonel
36118,12040,bath,2.0
36119,12040,balcony,3.0
36120,12040,society,Bront A
36121,12041,bath,2.0
36122,12041,balcony,1.0
36123,12041,society,Masser 
36124,12042,bath,2.0
36125,12042,balcony,1.0
36126,12042,society,SSthamh
36127,12043,bath,2.0
36128,12043,balcony,2.0
36129,12043,society,
36130,12044,bath,2.0
36131,12044,balcony,1.0
36132,12044,society,Puachal
36133,12045,bath,2.0
36134,12045,balcony,2.0
36135,12045,society,Rewelav
36136,12046,bath,2.0
36137,12046,balcony,2.0
36138,12046,society,VHinoel
36139,12047,bath,2.0
36140,12047,balcony,2.0
36141,12047,society,PaontWa
36142,12048,bath,2.0
36143,12048,balcony,1.0
36144,12048,society,Myitece
36145,12049,bath,2.0
36146,12049,balcony,1.0
36147,12049,society,Brods W
36148,12050,bath,5.0
36149,12050,balcony,3.0
36150,12050,society,Prhtsok
36151,12051,bath,6.0
36152,12051,balcony,
36153,12051,society,
36154,12052,bath,2.0
36155,12052,balcony,1.0
36156,12052,society,
36157,12053,bath,1.0
36158,12053,balcony,1.0
36159,12053,society,
36160,12054,bath,3.0
36161,12054,balcony,2.0
36162,12054,society,Prncyrn
36163,12055,bath,2.0
36164,12055,balcony,2.0
36165,12055,society,Rie 2ri
36166,12056,bath,10.0
36167,12056,balcony,2.0
36168,12056,society,
36169,12057,bath,4.0
36170,12057,balcony,1.0
36171,12057,society,
36172,12058,bath,2.0
36173,12058,balcony,2.0
36174,12058,society,
36175,12059,bath,5.0
36176,12059,balcony,2.0
36177,12059,society,
36178,12060,bath,4.0
36179,12060,balcony,2.0
36180,12060,society,Thessrm
36181,12061,bath,6.0
36182,12061,balcony,2.0
36183,12061,society,
36184,12062,bath,2.0
36185,12062,balcony,1.0
36186,12062,society,PrarePa
36187,12063,bath,3.0
36188,12063,balcony,1.0
36189,12063,society,
36190,12064,bath,2.0
36191,12064,balcony,1.0
36192,12064,society,Saionl 
36193,12065,bath,1.0
36194,12065,balcony,2.0
36195,12065,society,
36196,12066,bath,2.0
36197,12066,balcony,2.0
36198,12066,society,SancyRe
36199,12067,bath,3.0
36200,12067,balcony,2.0
36201,12067,society,
36202,12068,bath,5.0
36203,12068,balcony,1.0
36204,12068,society,
36205,12069,bath,6.0
36206,12069,balcony,0.0
36207,12069,society,
36208,12070,bath,2.0
36209,12070,balcony,2.0
36210,12070,society,MSingco
36211,12071,bath,4.0
36212,12071,balcony,1.0
36213,12071,society,
36214,12072,bath,2.0
36215,12072,balcony,1.0
36216,12072,society,GSideS 
36217,12073,bath,3.0
36218,12073,balcony,0.0
36219,12073,society,Goateds
36220,12074,bath,4.0
36221,12074,balcony,3.0
36222,12074,society,Sariaat
36223,12075,bath,4.0
36224,12075,balcony,2.0
36225,12075,society,Soitya 
36226,12076,bath,4.0
36227,12076,balcony,1.0
36228,12076,society,
36229,12077,bath,1.0
36230,12077,balcony,0.0
36231,12077,society,
36232,12078,bath,3.0
36233,12078,balcony,2.0
36234,12078,society,
36235,12079,bath,4.0
36236,12079,balcony,0.0
36237,12079,society,
36238,12080,bath,3.0
36239,12080,balcony,3.0
36240,12080,society,SNity S
36241,12081,bath,2.0
36242,12081,balcony,2.0
36243,12081,society,
36244,12082,bath,1.0
36245,12082,balcony,2.0
36246,12082,society,Bhmesy 
36247,12083,bath,2.0
36248,12083,balcony,3.0
36249,12083,society,Kencyes
36250,12084,bath,3.0
36251,12084,balcony,2.0
36252,12084,society,Prarkun
36253,12085,bath,2.0
36254,12085,balcony,
36255,12085,society,AaineSi
36256,12086,bath,4.0
36257,12086,balcony,2.0
36258,12086,society,PrityTr
36259,12087,bath,2.0
36260,12087,balcony,2.0
36261,12087,society,HMonymp
36262,12088,bath,3.0
36263,12088,balcony,2.0
36264,12088,society,LeDuvMy
36265,12089,bath,3.0
36266,12089,balcony,2.0
36267,12089,society,Pudgear
36268,12090,bath,3.0
36269,12090,balcony,3.0
36270,12090,society,HMqueu 
36271,12091,bath,1.0
36272,12091,balcony,0.0
36273,12091,society,Bhe 2ko
36274,12092,bath,2.0
36275,12092,balcony,1.0
36276,12092,society,
36277,12093,bath,4.0
36278,12093,balcony,1.0
36279,12093,society,Toreeic
36280,12094,bath,2.0
36281,12094,balcony,1.0
36282,12094,society,MenueNo
36283,12095,bath,2.0
36284,12095,balcony,1.0
36285,12095,society,PSterAs
36286,12096,bath,2.0
36287,12096,balcony,2.0
36288,12096,society,
36289,12097,bath,2.0
36290,12097,balcony,2.0
36291,12097,society,Sriferi
36292,12098,bath,3.0
36293,12098,balcony,2.0
36294,12098,society,Soitya 
36295,12099,bath,2.0
36296,12099,balcony,3.0
36297,12099,society,
36298,12100,bath,2.0
36299,12100,balcony,2.0
36300,12100,society,Peide L
36301,12101,bath,2.0
36302,12101,balcony,1.0
36303,12101,society,
36304,12102,bath,2.0
36305,12102,balcony,3.0
36306,12102,society,JPismPr
36307,12103,bath,4.0
36308,12103,balcony,2.0
36309,12103,society,AdlasRe
36310,12104,bath,6.0
36311,12104,balcony,2.0
36312,12104,society,Soitya 
36313,12105,bath,4.0
36314,12105,balcony,1.0
36315,12105,society,
36316,12106,bath,3.0
36317,12106,balcony,2.0
36318,12106,society,EsaceLe
36319,12107,bath,2.0
36320,12107,balcony,3.0
36321,12107,society,Corus C
36322,12108,bath,2.0
36323,12108,balcony,1.0
36324,12108,society,Soresea
36325,12109,bath,2.0
36326,12109,balcony,2.0
36327,12109,society,SLnssPr
36328,12110,bath,4.0
36329,12110,balcony,2.0
36330,12110,society,
36331,12111,bath,2.0
36332,12111,balcony,2.0
36333,12111,society,Peide L
36334,12112,bath,3.0
36335,12112,balcony,1.0
36336,12112,society,
36337,12113,bath,3.0
36338,12113,balcony,3.0
36339,12113,society,
36340,12114,bath,2.0
36341,12114,balcony,1.0
36342,12114,society,
36343,12115,bath,5.0
36344,12115,balcony,1.0
36345,12115,society,Emine P
36346,12116,bath,3.0
36347,12116,balcony,2.0
36348,12116,society,PuandHi
36349,12117,bath,2.0
36350,12117,balcony,1.0
36351,12117,society,
36352,12118,bath,3.0
36353,12118,balcony,2.0
36354,12118,society,SaodsGr
36355,12119,bath,2.0
36356,12119,balcony,2.0
36357,12119,society,
36358,12120,bath,2.0
36359,12120,balcony,2.0
36360,12120,society,
36361,12121,bath,2.0
36362,12121,balcony,1.0
36363,12121,society,BSersTo
36364,12122,bath,2.0
36365,12122,balcony,2.0
36366,12122,society,MJeusyl
36367,12123,bath,2.0
36368,12123,balcony,2.0
36369,12123,society,SMuilan
36370,12124,bath,3.0
36371,12124,balcony,3.0
36372,12124,society,
36373,12125,bath,2.0
36374,12125,balcony,1.0
36375,12125,society,Mileeou
36376,12126,bath,2.0
36377,12126,balcony,2.0
36378,12126,society,Srure S
36379,12127,bath,3.0
36380,12127,balcony,3.0
36381,12127,society,
36382,12128,bath,4.0
36383,12128,balcony,1.0
36384,12128,society,AxvamTa
36385,12129,bath,2.0
36386,12129,balcony,2.0
36387,12129,society,Dimes E
36388,12130,bath,2.0
36389,12130,balcony,1.0
36390,12130,society,PrarePa
36391,12131,bath,2.0
36392,12131,balcony,2.0
36393,12131,society,ViortCo
36394,12132,bath,3.0
36395,12132,balcony,1.0
36396,12132,society,
36397,12133,bath,3.0
36398,12133,balcony,0.0
36399,12133,society,Pamesy 
36400,12134,bath,5.0
36401,12134,balcony,2.0
36402,12134,society,
36403,12135,bath,2.0
36404,12135,balcony,2.0
36405,12135,society,Krala D
36406,12136,bath,3.0
36407,12136,balcony,0.0
36408,12136,society,
36409,12137,bath,2.0
36410,12137,balcony,2.0
36411,12137,society,
36412,12138,bath,2.0
36413,12138,balcony,2.0
36414,12138,society,RInceeg
36415,12139,bath,3.0
36416,12139,balcony,2.0
36417,12139,society,
36418,12140,bath,2.0
36419,12140,balcony,1.0
36420,12140,society,Sryalan
36421,12141,bath,2.0
36422,12141,balcony,2.0
36423,12141,society,
36424,12142,bath,2.0
36425,12142,balcony,2.0
36426,12142,society,Peide L
36427,12143,bath,3.0
36428,12143,balcony,2.0
36429,12143,society,Brglede
36430,12144,bath,2.0
36431,12144,balcony,1.0
36432,12144,society,ARipsul
36433,12145,bath,2.0
36434,12145,balcony,1.0
36435,12145,society,ALtonea
36436,12146,bath,2.0
36437,12146,balcony,1.0
36438,12146,society,
36439,12147,bath,2.0
36440,12147,balcony,1.0
36441,12147,society,Soazak 
36442,12148,bath,2.0
36443,12148,balcony,1.0
36444,12148,society,Diarknt
36445,12149,bath,2.0
36446,12149,balcony,2.0
36447,12149,society,
36448,12150,bath,2.0
36449,12150,balcony,3.0
36450,12150,society,ShnyeSy
36451,12151,bath,4.0
36452,12151,balcony,2.0
36453,12151,society,Soiewre
36454,12152,bath,3.0
36455,12152,balcony,
36456,12152,society,IBictnd
36457,12153,bath,2.0
36458,12153,balcony,2.0
36459,12153,society,
36460,12154,bath,3.0
36461,12154,balcony,3.0
36462,12154,society,
36463,12155,bath,2.0
36464,12155,balcony,1.0
36465,12155,society,Soresea
36466,12156,bath,2.0
36467,12156,balcony,2.0
36468,12156,society,
36469,12157,bath,2.0
36470,12157,balcony,2.0
36471,12157,society,
36472,12158,bath,2.0
36473,12158,balcony,1.0
36474,12158,society,
36475,12159,bath,2.0
36476,12159,balcony,1.0
36477,12159,society,
36478,12160,bath,3.0
36479,12160,balcony,2.0
36480,12160,society,Sothadr
36481,12161,bath,2.0
36482,12161,balcony,1.0
36483,12161,society,AsastDe
36484,12162,bath,1.0
36485,12162,balcony,0.0
36486,12162,society,GoityEt
36487,12163,bath,2.0
36488,12163,balcony,2.0
36489,12163,society,Usquaya
36490,12164,bath,1.0
36491,12164,balcony,1.0
36492,12164,society,Prensya
36493,12165,bath,4.0
36494,12165,balcony,0.0
36495,12165,society,
36496,12166,bath,2.0
36497,12166,balcony,0.0
36498,12166,society,GoAirej
36499,12167,bath,2.0
36500,12167,balcony,1.0
36501,12167,society,
36502,12168,bath,2.0
36503,12168,balcony,1.0
36504,12168,society,
36505,12169,bath,2.0
36506,12169,balcony,2.0
36507,12169,society,GrrvaGr
36508,12170,bath,1.0
36509,12170,balcony,1.0
36510,12170,society,Maionus
36511,12171,bath,3.0
36512,12171,balcony,2.0
36513,12171,society,Sothadr
36514,12172,bath,2.0
36515,12172,balcony,1.0
36516,12172,society,SoersTo
36517,12173,bath,1.0
36518,12173,balcony,1.0
36519,12173,society,GKityel
36520,12174,bath,3.0
36521,12174,balcony,2.0
36522,12174,society,Bhmesy 
36523,12175,bath,2.0
36524,12175,balcony,1.0
36525,12175,society,Ahriaup
36526,12176,bath,2.0
36527,12176,balcony,2.0
36528,12176,society,
36529,12177,bath,2.0
36530,12177,balcony,2.0
36531,12177,society,Sryalan
36532,12178,bath,3.0
36533,12178,balcony,1.0
36534,12178,society,
36535,12179,bath,2.0
36536,12179,balcony,1.0
36537,12179,society,Shthi S
36538,12180,bath,3.0
36539,12180,balcony,2.0
36540,12180,society,
36541,12181,bath,3.0
36542,12181,balcony,2.0
36543,12181,society,Seardac
36544,12182,bath,3.0
36545,12182,balcony,2.0
36546,12182,society,
36547,12183,bath,3.0
36548,12183,balcony,2.0
36549,12183,society,Somumys
36550,12184,bath,2.0
36551,12184,balcony,2.0
36552,12184,society,SVovelm
36553,12185,bath,3.0
36554,12185,balcony,0.0
36555,12185,society,Exitym 
36556,12186,bath,2.0
36557,12186,balcony,1.0
36558,12186,society,Spsic C
36559,12187,bath,2.0
36560,12187,balcony,1.0
36561,12187,society,
36562,12188,bath,2.0
36563,12188,balcony,2.0
36564,12188,society,Shidei 
36565,12189,bath,2.0
36566,12189,balcony,2.0
36567,12189,society,Juaxyan
36568,12190,bath,1.0
36569,12190,balcony,1.0
36570,12190,society,Tavenew
36571,12191,bath,2.0
36572,12191,balcony,2.0
36573,12191,society,
36574,12192,bath,3.0
36575,12192,balcony,1.0
36576,12192,society,
36577,12193,bath,6.0
36578,12193,balcony,2.0
36579,12193,society,Prtanha
36580,12194,bath,2.0
36581,12194,balcony,2.0
36582,12194,society,Mailsaf
36583,12195,bath,2.0
36584,12195,balcony,2.0
36585,12195,society,NDncysi
36586,12196,bath,4.0
36587,12196,balcony,2.0
36588,12196,society,
36589,12197,bath,1.0
36590,12197,balcony,0.0
36591,12197,society,
36592,12198,bath,2.0
36593,12198,balcony,2.0
36594,12198,society,Prndsde
36595,12199,bath,5.0
36596,12199,balcony,1.0
36597,12199,society,
36598,12200,bath,2.0
36599,12200,balcony,2.0
36600,12200,society,Mykyayi
36601,12201,bath,2.0
36602,12201,balcony,1.0
36603,12201,society,Prtates
36604,12202,bath,2.0
36605,12202,balcony,1.0
36606,12202,society,Soresea
36607,12203,bath,3.0
36608,12203,balcony,2.0
36609,12203,society,Sothadr
36610,12204,bath,2.0
36611,12204,balcony,2.0
36612,12204,society,
36613,12205,bath,2.0
36614,12205,balcony,2.0
36615,12205,society,SraruSr
36616,12206,bath,2.0
36617,12206,balcony,1.0
36618,12206,society,Prncyrn
36619,12207,bath,2.0
36620,12207,balcony,2.0
36621,12207,society,SunceEs
36622,12208,bath,2.0
36623,12208,balcony,2.0
36624,12208,society,
36625,12209,bath,2.0
36626,12209,balcony,2.0
36627,12209,society,Aconyit
36628,12210,bath,4.0
36629,12210,balcony,1.0
36630,12210,society,
36631,12211,bath,4.0
36632,12211,balcony,2.0
36633,12211,society,GonumPl
36634,12212,bath,3.0
36635,12212,balcony,1.0
36636,12212,society,Krs A C
36637,12213,bath,3.0
36638,12213,balcony,3.0
36639,12213,society,SoosePr
36640,12214,bath,4.0
36641,12214,balcony,1.0
36642,12214,society,
36643,12215,bath,2.0
36644,12215,balcony,2.0
36645,12215,society,ViistLa
36646,12216,bath,6.0
36647,12216,balcony,2.0
36648,12216,society,
36649,12217,bath,2.0
36650,12217,balcony,2.0
36651,12217,society,
36652,12218,bath,2.0
36653,12218,balcony,1.0
36654,12218,society,
36655,12219,bath,2.0
36656,12219,balcony,3.0
36657,12219,society,Velas V
36658,12220,bath,2.0
36659,12220,balcony,2.0
36660,12220,society,
36661,12221,bath,2.0
36662,12221,balcony,2.0
36663,12221,society,
36664,12222,bath,3.0
36665,12222,balcony,2.0
36666,12222,society,Muistry
36667,12223,bath,3.0
36668,12223,balcony,2.0
36669,12223,society,BrdgeNo
36670,12224,bath,2.0
36671,12224,balcony,3.0
36672,12224,society,Peace P
36673,12225,bath,2.0
36674,12225,balcony,1.0
36675,12225,society,Ozensve
36676,12226,bath,2.0
36677,12226,balcony,3.0
36678,12226,society,Paestol
36679,12227,bath,1.0
36680,12227,balcony,1.0
36681,12227,society,
36682,12228,bath,2.0
36683,12228,balcony,3.0
36684,12228,society,
36685,12229,bath,2.0
36686,12229,balcony,1.0
36687,12229,society,Prdomt 
36688,12230,bath,3.0
36689,12230,balcony,3.0
36690,12230,society,JRrnauv
36691,12231,bath,6.0
36692,12231,balcony,2.0
36693,12231,society,Emine P
36694,12232,bath,1.0
36695,12232,balcony,1.0
36696,12232,society,Trows M
36697,12233,bath,3.0
36698,12233,balcony,1.0
36699,12233,society,
36700,12234,bath,2.0
36701,12234,balcony,2.0
36702,12234,society,ArBayeb
36703,12235,bath,2.0
36704,12235,balcony,2.0
36705,12235,society,
36706,12236,bath,3.0
36707,12236,balcony,3.0
36708,12236,society,
36709,12237,bath,3.0
36710,12237,balcony,1.0
36711,12237,society,Apows M
36712,12238,bath,3.0
36713,12238,balcony,0.0
36714,12238,society,
36715,12239,bath,3.0
36716,12239,balcony,2.0
36717,12239,society,Grare S
36718,12240,bath,2.0
36719,12240,balcony,1.0
36720,12240,society,Viconth
36721,12241,bath,3.0
36722,12241,balcony,2.0
36723,12241,society,SJcerpe
36724,12242,bath,2.0
36725,12242,balcony,2.0
36726,12242,society,
36727,12243,bath,3.0
36728,12243,balcony,2.0
36729,12243,society,RothaVa
36730,12244,bath,2.0
36731,12244,balcony,2.0
36732,12244,society,MancyRe
36733,12245,bath,2.0
36734,12245,balcony,0.0
36735,12245,society,
36736,12246,bath,2.0
36737,12246,balcony,1.0
36738,12246,society,Srure S
36739,12247,bath,2.0
36740,12247,balcony,2.0
36741,12247,society,
36742,12248,bath,2.0
36743,12248,balcony,2.0
36744,12248,society,
36745,12249,bath,2.0
36746,12249,balcony,3.0
36747,12249,society,Vaaveeh
36748,12250,bath,3.0
36749,12250,balcony,1.0
36750,12250,society,SaireSa
36751,12251,bath,3.0
36752,12251,balcony,3.0
36753,12251,society,Soncy R
36754,12252,bath,2.0
36755,12252,balcony,1.0
36756,12252,society,Prityel
36757,12253,bath,5.0
36758,12253,balcony,0.0
36759,12253,society,
36760,12254,bath,4.0
36761,12254,balcony,3.0
36762,12254,society,
36763,12255,bath,3.0
36764,12255,balcony,2.0
36765,12255,society,Aklia R
36766,12256,bath,5.0
36767,12256,balcony,2.0
36768,12256,society,
36769,12257,bath,2.0
36770,12257,balcony,3.0
36771,12257,society,
36772,12258,bath,1.0
36773,12258,balcony,1.0
36774,12258,society,
36775,12259,bath,2.0
36776,12259,balcony,1.0
36777,12259,society,Brrds O
36778,12260,bath,2.0
36779,12260,balcony,2.0
36780,12260,society,Briumri
36781,12261,bath,4.0
36782,12261,balcony,3.0
36783,12261,society,
36784,12262,bath,2.0
36785,12262,balcony,1.0
36786,12262,society,GoAirej
36787,12263,bath,4.0
36788,12263,balcony,2.0
36789,12263,society,
36790,12264,bath,2.0
36791,12264,balcony,1.0
36792,12264,society,PualeSk
36793,12265,bath,2.0
36794,12265,balcony,1.0
36795,12265,society,
36796,12266,bath,2.0
36797,12266,balcony,1.0
36798,12266,society,Rosha I
36799,12267,bath,2.0
36800,12267,balcony,2.0
36801,12267,society,
36802,12268,bath,3.0
36803,12268,balcony,2.0
36804,12268,society,
36805,12269,bath,3.0
36806,12269,balcony,3.0
36807,12269,society,Peora P
36808,12270,bath,5.0
36809,12270,balcony,3.0
36810,12270,society,
36811,12271,bath,4.0
36812,12271,balcony,3.0
36813,12271,society,
36814,12272,bath,2.0
36815,12272,balcony,
36816,12272,society,Saent A
36817,12273,bath,3.0
36818,12273,balcony,2.0
36819,12273,society,JRrnauv
36820,12274,bath,8.0
36821,12274,balcony,
36822,12274,society,
36823,12275,bath,2.0
36824,12275,balcony,3.0
36825,12275,society,TrryaAi
36826,12276,bath,2.0
36827,12276,balcony,3.0
36828,12276,society,PNncysi
36829,12277,bath,2.0
36830,12277,balcony,1.0
36831,12277,society,
36832,12278,bath,2.0
36833,12278,balcony,1.0
36834,12278,society,DNncasa
36835,12279,bath,2.0
36836,12279,balcony,2.0
36837,12279,society,Sparam 
36838,12280,bath,2.0
36839,12280,balcony,1.0
36840,12280,society,RothaVa
36841,12281,bath,4.0
36842,12281,balcony,0.0
36843,12281,society,Asarqz 
36844,12282,bath,2.0
36845,12282,balcony,2.0
36846,12282,society,Saineiv
36847,12283,bath,3.0
36848,12283,balcony,2.0
36849,12283,society,PrityTr
36850,12284,bath,3.0
36851,12284,balcony,3.0
36852,12284,society,
36853,12285,bath,3.0
36854,12285,balcony,0.0
36855,12285,society,Sudama 
36856,12286,bath,2.0
36857,12286,balcony,3.0
36858,12286,society,
36859,12287,bath,2.0
36860,12287,balcony,1.0
36861,12287,society,Mayne A
36862,12288,bath,2.0
36863,12288,balcony,1.0
36864,12288,society,
36865,12289,bath,2.0
36866,12289,balcony,1.0
36867,12289,society,Jae 2hu
36868,12290,bath,2.0
36869,12290,balcony,1.0
36870,12290,society,SLireap
36871,12291,bath,2.0
36872,12291,balcony,1.0
36873,12291,society,S mesci
36874,12292,bath,3.0
36875,12292,balcony,2.0
36876,12292,society,Macanr 
36877,12293,bath,3.0
36878,12293,balcony,0.0
36879,12293,society,
36880,12294,bath,3.0
36881,12294,balcony,0.0
36882,12294,society,
36883,12295,bath,2.0
36884,12295,balcony,1.0
36885,12295,society,Apmes H
36886,12296,bath,3.0
36887,12296,balcony,3.0
36888,12296,society,
36889,12297,bath,2.0
36890,12297,balcony,1.0
36891,12297,society,Aklia R
36892,12298,bath,2.0
36893,12298,balcony,1.0
36894,12298,society,SheldGr
36895,12299,bath,2.0
36896,12299,balcony,2.0
36897,12299,society,PrityTr
36898,12300,bath,2.0
36899,12300,balcony,2.0
36900,12300,society,Puentpa
36901,12301,bath,2.0
36902,12301,balcony,2.0
36903,12301,society,
36904,12302,bath,2.0
36905,12302,balcony,
36906,12302,society,PancyRe
36907,12303,bath,2.0
36908,12303,balcony,2.0
36909,12303,society,SaideHi
36910,12304,bath,5.0
36911,12304,balcony,0.0
36912,12304,society,
36913,12305,bath,2.0
36914,12305,balcony,2.0
36915,12305,society,
36916,12306,bath,2.0
36917,12306,balcony,1.0
36918,12306,society,Thesseg
36919,12307,bath,2.0
36920,12307,balcony,3.0
36921,12307,society,Soe 2Sa
36922,12308,bath,3.0
36923,12308,balcony,1.0
36924,12308,society,
36925,12309,bath,2.0
36926,12309,balcony,1.0
36927,12309,society,PualeSk
36928,12310,bath,2.0
36929,12310,balcony,1.0
36930,12310,society,StwarSi
36931,12311,bath,1.0
36932,12311,balcony,1.0
36933,12311,society,
36934,12312,bath,2.0
36935,12312,balcony,1.0
36936,12312,society,Shestut
36937,12313,bath,2.0
36938,12313,balcony,2.0
36939,12313,society,
36940,12314,bath,4.0
36941,12314,balcony,3.0
36942,12314,society,Theanmp
36943,12315,bath,3.0
36944,12315,balcony,2.0
36945,12315,society,
36946,12316,bath,3.0
36947,12316,balcony,2.0
36948,12316,society,K borja
36949,12317,bath,2.0
36950,12317,balcony,1.0
36951,12317,society,Aklia R
36952,12318,bath,2.0
36953,12318,balcony,2.0
36954,12318,society,
36955,12319,bath,2.0
36956,12319,balcony,3.0
36957,12319,society,
36958,12320,bath,2.0
36959,12320,balcony,1.0
36960,12320,society,Prianhi
36961,12321,bath,2.0
36962,12321,balcony,1.0
36963,12321,society,SStusan
36964,12322,bath,2.0
36965,12322,balcony,2.0
36966,12322,society,Stlomg 
36967,12323,bath,2.0
36968,12323,balcony,1.0
36969,12323,society,
36970,12324,bath,2.0
36971,12324,balcony,3.0
36972,12324,society,RaiewLa
36973,12325,bath,1.0
36974,12325,balcony,1.0
36975,12325,society,Ahciace
36976,12326,bath,2.0
36977,12326,balcony,1.0
36978,12326,society,
36979,12327,bath,3.0
36980,12327,balcony,3.0
36981,12327,society,VMlet C
36982,12328,bath,2.0
36983,12328,balcony,1.0
36984,12328,society,GKityel
36985,12329,bath,2.0
36986,12329,balcony,1.0
36987,12329,society,Mahesr 
36988,12330,bath,2.0
36989,12330,balcony,2.0
36990,12330,society,SoosePr
36991,12331,bath,2.0
36992,12331,balcony,1.0
36993,12331,society,Keorai 
36994,12332,bath,3.0
36995,12332,balcony,2.0
36996,12332,society,Raony C
36997,12333,bath,4.0
36998,12333,balcony,2.0
36999,12333,society,Akone R
37000,12334,bath,2.0
37001,12334,balcony,0.0
37002,12334,society,Vauna F
37003,12335,bath,1.0
37004,12335,balcony,0.0
37005,12335,society,Brstaue
37006,12336,bath,6.0
37007,12336,balcony,
37008,12336,society,
37009,12337,bath,3.0
37010,12337,balcony,3.0
37011,12337,society,Saent G
37012,12338,bath,1.0
37013,12338,balcony,0.0
37014,12338,society,
37015,12339,bath,3.0
37016,12339,balcony,2.0
37017,12339,society,EmrchAn
37018,12340,bath,2.0
37019,12340,balcony,2.0
37020,12340,society,
37021,12341,bath,2.0
37022,12341,balcony,3.0
37023,12341,society,Salesni
37024,12342,bath,3.0
37025,12342,balcony,2.0
37026,12342,society,DNeremo
37027,12343,bath,2.0
37028,12343,balcony,2.0
37029,12343,society,PrityTr
37030,12344,bath,2.0
37031,12344,balcony,1.0
37032,12344,society,Ceiti I
37033,12345,bath,2.0
37034,12345,balcony,2.0
37035,12345,society,Vidgema
37036,12346,bath,1.0
37037,12346,balcony,1.0
37038,12346,society,
37039,12347,bath,3.0
37040,12347,balcony,1.0
37041,12347,society,GoAirej
37042,12348,bath,4.0
37043,12348,balcony,
37044,12348,society,
37045,12349,bath,3.0
37046,12349,balcony,3.0
37047,12349,society,OriewLa
37048,12350,bath,3.0
37049,12350,balcony,3.0
37050,12350,society,Soionar
37051,12351,bath,2.0
37052,12351,balcony,1.0
37053,12351,society,MancyEl
37054,12352,bath,3.0
37055,12352,balcony,2.0
37056,12352,society,
37057,12353,bath,5.0
37058,12353,balcony,1.0
37059,12353,society,
